,LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
225643,MAC000352,ToU,2013-07-17 13:30:00.0000000, 0.074 ,ACORN-G,Comfortable
225644,MAC000352,ToU,2013-07-17 14:00:00.0000000, 0.109 ,ACORN-G,Comfortable
225645,MAC000352,ToU,2013-07-17 14:30:00.0000000, 0.14 ,ACORN-G,Comfortable
225646,MAC000352,ToU,2013-07-17 15:00:00.0000000, 0.113 ,ACORN-G,Comfortable
225647,MAC000352,ToU,2013-07-17 15:30:00.0000000, 0.13 ,ACORN-G,Comfortable
225648,MAC000352,ToU,2013-07-17 16:00:00.0000000, 0.459 ,ACORN-G,Comfortable
225649,MAC000352,ToU,2013-07-17 16:30:00.0000000, 0.847 ,ACORN-G,Comfortable
225650,MAC000352,ToU,2013-07-17 17:00:00.0000000, 0.239 ,ACORN-G,Comfortable
225651,MAC000352,ToU,2013-07-17 17:30:00.0000000, 0.238 ,ACORN-G,Comfortable
225652,MAC000352,ToU,2013-07-17 18:00:00.0000000, 0.286 ,ACORN-G,Comfortable
225653,MAC000352,ToU,2013-07-17 18:30:00.0000000, 0.246 ,ACORN-G,Comfortable
225654,MAC000352,ToU,2013-07-17 19:00:00.0000000, 0.153 ,ACORN-G,Comfortable
225655,MAC000352,ToU,2013-07-17 19:30:00.0000000, 0.177 ,ACORN-G,Comfortable
225656,MAC000352,ToU,2013-07-17 20:00:00.0000000, 0.184 ,ACORN-G,Comfortable
225657,MAC000352,ToU,2013-07-17 20:30:00.0000000, 0.177 ,ACORN-G,Comfortable
225658,MAC000352,ToU,2013-07-17 21:00:00.0000000, 0.091 ,ACORN-G,Comfortable
225659,MAC000352,ToU,2013-07-17 21:30:00.0000000, 0.105 ,ACORN-G,Comfortable
225660,MAC000352,ToU,2013-07-17 22:00:00.0000000, 0.095 ,ACORN-G,Comfortable
225661,MAC000352,ToU,2013-07-17 22:30:00.0000000, 0.086 ,ACORN-G,Comfortable
225662,MAC000352,ToU,2013-07-17 23:00:00.0000000, 0.091 ,ACORN-G,Comfortable
225663,MAC000352,ToU,2013-07-17 23:30:00.0000000, 0.102 ,ACORN-G,Comfortable
225664,MAC000352,ToU,2013-07-18 00:00:00.0000000, 0.071 ,ACORN-G,Comfortable
225665,MAC000352,ToU,2013-07-18 00:30:00.0000000, 0.107 ,ACORN-G,Comfortable
225666,MAC000352,ToU,2013-07-18 01:00:00.0000000, 0.073 ,ACORN-G,Comfortable
225667,MAC000352,ToU,2013-07-18 01:30:00.0000000, 0.085 ,ACORN-G,Comfortable
225668,MAC000352,ToU,2013-07-18 02:00:00.0000000, 0.095 ,ACORN-G,Comfortable
225669,MAC000352,ToU,2013-07-18 02:30:00.0000000, 0.086 ,ACORN-G,Comfortable
225670,MAC000352,ToU,2013-07-18 03:00:00.0000000, 0.073 ,ACORN-G,Comfortable
225671,MAC000352,ToU,2013-07-18 03:30:00.0000000, 0.096 ,ACORN-G,Comfortable
225672,MAC000352,ToU,2013-07-18 04:00:00.0000000, 0.082 ,ACORN-G,Comfortable
225673,MAC000352,ToU,2013-07-18 04:30:00.0000000, 0.071 ,ACORN-G,Comfortable
225674,MAC000352,ToU,2013-07-18 05:00:00.0000000, 0.37 ,ACORN-G,Comfortable
225675,MAC000352,ToU,2013-07-18 05:30:00.0000000, 0.142 ,ACORN-G,Comfortable
225676,MAC000352,ToU,2013-07-18 06:00:00.0000000, 0.088 ,ACORN-G,Comfortable
225677,MAC000352,ToU,2013-07-18 06:30:00.0000000, 0.078 ,ACORN-G,Comfortable
225678,MAC000352,ToU,2013-07-18 07:00:00.0000000, 0.118 ,ACORN-G,Comfortable
225679,MAC000352,ToU,2013-07-18 07:30:00.0000000, 0.07 ,ACORN-G,Comfortable
225680,MAC000352,ToU,2013-07-18 08:00:00.0000000, 0.092 ,ACORN-G,Comfortable
225681,MAC000352,ToU,2013-07-18 08:30:00.0000000, 0.141 ,ACORN-G,Comfortable
225682,MAC000352,ToU,2013-07-18 09:00:00.0000000, 0.291 ,ACORN-G,Comfortable
225683,MAC000352,ToU,2013-07-18 09:30:00.0000000, 0.133 ,ACORN-G,Comfortable
225684,MAC000352,ToU,2013-07-18 10:00:00.0000000, 0.382 ,ACORN-G,Comfortable
225685,MAC000352,ToU,2013-07-18 10:30:00.0000000, 0.19 ,ACORN-G,Comfortable
225686,MAC000352,ToU,2013-07-18 11:00:00.0000000, 0.174 ,ACORN-G,Comfortable
225687,MAC000352,ToU,2013-07-18 11:30:00.0000000, 0.168 ,ACORN-G,Comfortable
225688,MAC000352,ToU,2013-07-18 12:00:00.0000000, 0.15 ,ACORN-G,Comfortable
225689,MAC000352,ToU,2013-07-18 12:30:00.0000000, 0.132 ,ACORN-G,Comfortable
225690,MAC000352,ToU,2013-07-18 13:00:00.0000000, 0.101 ,ACORN-G,Comfortable
225691,MAC000352,ToU,2013-07-18 13:30:00.0000000, 0.095 ,ACORN-G,Comfortable
225692,MAC000352,ToU,2013-07-18 14:00:00.0000000, 0.099 ,ACORN-G,Comfortable
225693,MAC000352,ToU,2013-07-18 14:30:00.0000000, 0.116 ,ACORN-G,Comfortable
225694,MAC000352,ToU,2013-07-18 15:00:00.0000000, 0.103 ,ACORN-G,Comfortable
225695,MAC000352,ToU,2013-07-18 15:30:00.0000000, 0.107 ,ACORN-G,Comfortable
225696,MAC000352,ToU,2013-07-18 16:00:00.0000000, 0.122 ,ACORN-G,Comfortable
225697,MAC000352,ToU,2013-07-18 16:30:00.0000000, 0.192 ,ACORN-G,Comfortable
225698,MAC000352,ToU,2013-07-18 17:00:00.0000000, 0.363 ,ACORN-G,Comfortable
225699,MAC000352,ToU,2013-07-18 17:30:00.0000000, 0.221 ,ACORN-G,Comfortable
225700,MAC000352,ToU,2013-07-18 18:00:00.0000000, 0.333 ,ACORN-G,Comfortable
225701,MAC000352,ToU,2013-07-18 18:30:00.0000000, 0.632 ,ACORN-G,Comfortable
225702,MAC000352,ToU,2013-07-18 19:00:00.0000000, 0.156 ,ACORN-G,Comfortable
225703,MAC000352,ToU,2013-07-18 19:30:00.0000000, 0.185 ,ACORN-G,Comfortable
225704,MAC000352,ToU,2013-07-18 20:00:00.0000000, 0.182 ,ACORN-G,Comfortable
225705,MAC000352,ToU,2013-07-18 20:30:00.0000000, 0.22 ,ACORN-G,Comfortable
225706,MAC000352,ToU,2013-07-18 21:00:00.0000000, 0.27 ,ACORN-G,Comfortable
225707,MAC000352,ToU,2013-07-18 21:30:00.0000000, 0.171 ,ACORN-G,Comfortable
225708,MAC000352,ToU,2013-07-18 22:00:00.0000000, 0.116 ,ACORN-G,Comfortable
225709,MAC000352,ToU,2013-07-18 22:30:00.0000000, 0.116 ,ACORN-G,Comfortable
225710,MAC000352,ToU,2013-07-18 23:00:00.0000000, 0.164 ,ACORN-G,Comfortable
225711,MAC000352,ToU,2013-07-18 23:30:00.0000000, 0.116 ,ACORN-G,Comfortable
225712,MAC000352,ToU,2013-07-19 00:00:00.0000000, 0.115 ,ACORN-G,Comfortable
225713,MAC000352,ToU,2013-07-19 00:30:00.0000000, 0.113 ,ACORN-G,Comfortable
225714,MAC000352,ToU,2013-07-19 01:00:00.0000000, 0.091 ,ACORN-G,Comfortable
225715,MAC000352,ToU,2013-07-19 01:30:00.0000000, 0.109 ,ACORN-G,Comfortable
225716,MAC000352,ToU,2013-07-19 02:00:00.0000000, 0.094 ,ACORN-G,Comfortable
225717,MAC000352,ToU,2013-07-19 02:30:00.0000000, 0.085 ,ACORN-G,Comfortable
225718,MAC000352,ToU,2013-07-19 03:00:00.0000000, 0.098 ,ACORN-G,Comfortable
225719,MAC000352,ToU,2013-07-19 03:30:00.0000000, 0.09 ,ACORN-G,Comfortable
225720,MAC000352,ToU,2013-07-19 04:00:00.0000000, 0.086 ,ACORN-G,Comfortable
225721,MAC000352,ToU,2013-07-19 04:30:00.0000000, 0.085 ,ACORN-G,Comfortable
225722,MAC000352,ToU,2013-07-19 05:00:00.0000000, 0.342 ,ACORN-G,Comfortable
225723,MAC000352,ToU,2013-07-19 05:30:00.0000000, 0.182 ,ACORN-G,Comfortable
225724,MAC000352,ToU,2013-07-19 06:00:00.0000000, 0.117 ,ACORN-G,Comfortable
225725,MAC000352,ToU,2013-07-19 06:30:00.0000000, 0.111 ,ACORN-G,Comfortable
225726,MAC000352,ToU,2013-07-19 07:00:00.0000000, 0.114 ,ACORN-G,Comfortable
225727,MAC000352,ToU,2013-07-19 07:30:00.0000000, 0.102 ,ACORN-G,Comfortable
225728,MAC000352,ToU,2013-07-19 08:00:00.0000000, 0.082 ,ACORN-G,Comfortable
225729,MAC000352,ToU,2013-07-19 08:30:00.0000000, 0.125 ,ACORN-G,Comfortable
225730,MAC000352,ToU,2013-07-19 09:00:00.0000000, 0.095 ,ACORN-G,Comfortable
225731,MAC000352,ToU,2013-07-19 09:30:00.0000000, 0.174 ,ACORN-G,Comfortable
225732,MAC000352,ToU,2013-07-19 10:00:00.0000000, 0.175 ,ACORN-G,Comfortable
225733,MAC000352,ToU,2013-07-19 10:30:00.0000000, 0.325 ,ACORN-G,Comfortable
225734,MAC000352,ToU,2013-07-19 11:00:00.0000000, 0.612 ,ACORN-G,Comfortable
225735,MAC000352,ToU,2013-07-19 11:30:00.0000000, 0.278 ,ACORN-G,Comfortable
225736,MAC000352,ToU,2013-07-19 12:00:00.0000000, 0.128 ,ACORN-G,Comfortable
225737,MAC000352,ToU,2013-07-19 12:30:00.0000000, 0.131 ,ACORN-G,Comfortable
225738,MAC000352,ToU,2013-07-19 13:00:00.0000000, 0.133 ,ACORN-G,Comfortable
225739,MAC000352,ToU,2013-07-19 13:30:00.0000000, 0.108 ,ACORN-G,Comfortable
225740,MAC000352,ToU,2013-07-19 14:00:00.0000000, 0.175 ,ACORN-G,Comfortable
225741,MAC000352,ToU,2013-07-19 14:30:00.0000000, 0.231 ,ACORN-G,Comfortable
225742,MAC000352,ToU,2013-07-19 15:00:00.0000000, 0.181 ,ACORN-G,Comfortable
225743,MAC000352,ToU,2013-07-19 15:30:00.0000000, 0.124 ,ACORN-G,Comfortable
225744,MAC000352,ToU,2013-07-19 16:00:00.0000000, 0.211 ,ACORN-G,Comfortable
225745,MAC000352,ToU,2013-07-19 16:30:00.0000000, 0.72 ,ACORN-G,Comfortable
225746,MAC000352,ToU,2013-07-19 17:00:00.0000000, 0.708 ,ACORN-G,Comfortable
225747,MAC000352,ToU,2013-07-19 17:30:00.0000000, 0.557 ,ACORN-G,Comfortable
225748,MAC000352,ToU,2013-07-19 18:00:00.0000000, 0.534 ,ACORN-G,Comfortable
225749,MAC000352,ToU,2013-07-19 18:30:00.0000000, 0.216 ,ACORN-G,Comfortable
225750,MAC000352,ToU,2013-07-19 19:00:00.0000000, 0.724 ,ACORN-G,Comfortable
225751,MAC000352,ToU,2013-07-19 19:30:00.0000000, 0.162 ,ACORN-G,Comfortable
225752,MAC000352,ToU,2013-07-19 20:00:00.0000000, 0.266 ,ACORN-G,Comfortable
225753,MAC000352,ToU,2013-07-19 20:30:00.0000000, 0.205 ,ACORN-G,Comfortable
225754,MAC000352,ToU,2013-07-19 21:00:00.0000000, 0.095 ,ACORN-G,Comfortable
225755,MAC000352,ToU,2013-07-19 21:30:00.0000000, 0.121 ,ACORN-G,Comfortable
225756,MAC000352,ToU,2013-07-19 22:00:00.0000000, 0.078 ,ACORN-G,Comfortable
225757,MAC000352,ToU,2013-07-19 22:30:00.0000000, 0.085 ,ACORN-G,Comfortable
225758,MAC000352,ToU,2013-07-19 23:00:00.0000000, 0.093 ,ACORN-G,Comfortable
225759,MAC000352,ToU,2013-07-19 23:30:00.0000000, 0.078 ,ACORN-G,Comfortable
225760,MAC000352,ToU,2013-07-20 00:00:00.0000000, 0.099 ,ACORN-G,Comfortable
225761,MAC000352,ToU,2013-07-20 00:30:00.0000000, 0.075 ,ACORN-G,Comfortable
225762,MAC000352,ToU,2013-07-20 01:00:00.0000000, 0.087 ,ACORN-G,Comfortable
225763,MAC000352,ToU,2013-07-20 01:30:00.0000000, 0.083 ,ACORN-G,Comfortable
225764,MAC000352,ToU,2013-07-20 02:00:00.0000000, 0.073 ,ACORN-G,Comfortable
225765,MAC000352,ToU,2013-07-20 02:30:00.0000000, 0.078 ,ACORN-G,Comfortable
225766,MAC000352,ToU,2013-07-20 03:00:00.0000000, 0.08 ,ACORN-G,Comfortable
225767,MAC000352,ToU,2013-07-20 03:30:00.0000000, 0.079 ,ACORN-G,Comfortable
225768,MAC000352,ToU,2013-07-20 04:00:00.0000000, 0.087 ,ACORN-G,Comfortable
225769,MAC000352,ToU,2013-07-20 04:30:00.0000000, 0.133 ,ACORN-G,Comfortable
225770,MAC000352,ToU,2013-07-20 05:00:00.0000000, 0.092 ,ACORN-G,Comfortable
225771,MAC000352,ToU,2013-07-20 05:30:00.0000000, 0.087 ,ACORN-G,Comfortable
225772,MAC000352,ToU,2013-07-20 06:00:00.0000000, 0.081 ,ACORN-G,Comfortable
225773,MAC000352,ToU,2013-07-20 06:30:00.0000000, 0.055 ,ACORN-G,Comfortable
225774,MAC000352,ToU,2013-07-20 07:00:00.0000000, 0.378 ,ACORN-G,Comfortable
225775,MAC000352,ToU,2013-07-20 07:30:00.0000000, 0.185 ,ACORN-G,Comfortable
225776,MAC000352,ToU,2013-07-20 08:00:00.0000000, 0.129 ,ACORN-G,Comfortable
225777,MAC000352,ToU,2013-07-20 08:30:00.0000000, 0.136 ,ACORN-G,Comfortable
225778,MAC000352,ToU,2013-07-20 09:00:00.0000000, 0.106 ,ACORN-G,Comfortable
225779,MAC000352,ToU,2013-07-20 09:30:00.0000000, 0.156 ,ACORN-G,Comfortable
225780,MAC000352,ToU,2013-07-20 10:00:00.0000000, 0.301 ,ACORN-G,Comfortable
225781,MAC000352,ToU,2013-07-20 10:30:00.0000000, 0.148 ,ACORN-G,Comfortable
225782,MAC000352,ToU,2013-07-20 11:00:00.0000000, 1.23 ,ACORN-G,Comfortable
225783,MAC000352,ToU,2013-07-20 11:30:00.0000000, 0.515 ,ACORN-G,Comfortable
225784,MAC000352,ToU,2013-07-20 12:00:00.0000000, 0.194 ,ACORN-G,Comfortable
225785,MAC000352,ToU,2013-07-20 12:30:00.0000000, 0.181 ,ACORN-G,Comfortable
225786,MAC000352,ToU,2013-07-20 13:00:00.0000000, 0.185 ,ACORN-G,Comfortable
225787,MAC000352,ToU,2013-07-20 13:30:00.0000000, 0.166 ,ACORN-G,Comfortable
225788,MAC000352,ToU,2013-07-20 14:00:00.0000000, 0.147 ,ACORN-G,Comfortable
225789,MAC000352,ToU,2013-07-20 14:30:00.0000000, 0.166 ,ACORN-G,Comfortable
225790,MAC000352,ToU,2013-07-20 15:00:00.0000000, 0.7 ,ACORN-G,Comfortable
225791,MAC000352,ToU,2013-07-20 15:30:00.0000000, 0.346 ,ACORN-G,Comfortable
225792,MAC000352,ToU,2013-07-20 16:00:00.0000000, 0.313 ,ACORN-G,Comfortable
225793,MAC000352,ToU,2013-07-20 16:30:00.0000000, 0.201 ,ACORN-G,Comfortable
225794,MAC000352,ToU,2013-07-20 17:00:00.0000000, 0.165 ,ACORN-G,Comfortable
225795,MAC000352,ToU,2013-07-20 17:30:00.0000000, 0.19 ,ACORN-G,Comfortable
225796,MAC000352,ToU,2013-07-20 18:00:00.0000000, 0.311 ,ACORN-G,Comfortable
225797,MAC000352,ToU,2013-07-20 18:30:00.0000000, 0.215 ,ACORN-G,Comfortable
225798,MAC000352,ToU,2013-07-20 19:00:00.0000000, 0.175 ,ACORN-G,Comfortable
225799,MAC000352,ToU,2013-07-20 19:30:00.0000000, 0.211 ,ACORN-G,Comfortable
225800,MAC000352,ToU,2013-07-20 20:00:00.0000000, 0.2 ,ACORN-G,Comfortable
225801,MAC000352,ToU,2013-07-20 20:30:00.0000000, 0.603 ,ACORN-G,Comfortable
225802,MAC000352,ToU,2013-07-20 21:00:00.0000000, 0.2 ,ACORN-G,Comfortable
225803,MAC000352,ToU,2013-07-20 21:30:00.0000000, 0.57 ,ACORN-G,Comfortable
225804,MAC000352,ToU,2013-07-20 22:00:00.0000000, 0.476 ,ACORN-G,Comfortable
225805,MAC000352,ToU,2013-07-20 22:30:00.0000000, 0.124 ,ACORN-G,Comfortable
225806,MAC000352,ToU,2013-07-20 23:00:00.0000000, 0.111 ,ACORN-G,Comfortable
225807,MAC000352,ToU,2013-07-20 23:30:00.0000000, 0.06 ,ACORN-G,Comfortable
225808,MAC000352,ToU,2013-07-21 00:00:00.0000000, 0.095 ,ACORN-G,Comfortable
225809,MAC000352,ToU,2013-07-21 00:30:00.0000000, 0.066 ,ACORN-G,Comfortable
225810,MAC000352,ToU,2013-07-21 01:00:00.0000000, 0.073 ,ACORN-G,Comfortable
225811,MAC000352,ToU,2013-07-21 01:30:00.0000000, 0.072 ,ACORN-G,Comfortable
225812,MAC000352,ToU,2013-07-21 02:00:00.0000000, 0.063 ,ACORN-G,Comfortable
225813,MAC000352,ToU,2013-07-21 02:30:00.0000000, 0.08 ,ACORN-G,Comfortable
225814,MAC000352,ToU,2013-07-21 03:00:00.0000000, 0.058 ,ACORN-G,Comfortable
225815,MAC000352,ToU,2013-07-21 03:30:00.0000000, 0.073 ,ACORN-G,Comfortable
225816,MAC000352,ToU,2013-07-21 04:00:00.0000000, 0.073 ,ACORN-G,Comfortable
225817,MAC000352,ToU,2013-07-21 04:30:00.0000000, 0.062 ,ACORN-G,Comfortable
225818,MAC000352,ToU,2013-07-21 05:00:00.0000000, 0.071 ,ACORN-G,Comfortable
225819,MAC000352,ToU,2013-07-21 05:30:00.0000000, 0.07 ,ACORN-G,Comfortable
225820,MAC000352,ToU,2013-07-21 06:00:00.0000000, 0.074 ,ACORN-G,Comfortable
225821,MAC000352,ToU,2013-07-21 06:30:00.0000000, 0.286 ,ACORN-G,Comfortable
225822,MAC000352,ToU,2013-07-21 07:00:00.0000000, 0.158 ,ACORN-G,Comfortable
225823,MAC000352,ToU,2013-07-21 07:30:00.0000000, 0.131 ,ACORN-G,Comfortable
225824,MAC000352,ToU,2013-07-21 08:00:00.0000000, 0.166 ,ACORN-G,Comfortable
225825,MAC000352,ToU,2013-07-21 08:30:00.0000000, 0.299 ,ACORN-G,Comfortable
225826,MAC000352,ToU,2013-07-21 09:00:00.0000000, 0.194 ,ACORN-G,Comfortable
225827,MAC000352,ToU,2013-07-21 09:30:00.0000000, 0.213 ,ACORN-G,Comfortable
225828,MAC000352,ToU,2013-07-21 10:00:00.0000000, 0.125 ,ACORN-G,Comfortable
225829,MAC000352,ToU,2013-07-21 10:30:00.0000000, 0.071 ,ACORN-G,Comfortable
225830,MAC000352,ToU,2013-07-21 11:00:00.0000000, 0.068 ,ACORN-G,Comfortable
225831,MAC000352,ToU,2013-07-21 11:30:00.0000000, 0.057 ,ACORN-G,Comfortable
225832,MAC000352,ToU,2013-07-21 12:00:00.0000000, 0.067 ,ACORN-G,Comfortable
225833,MAC000352,ToU,2013-07-21 12:30:00.0000000, 0.051 ,ACORN-G,Comfortable
225834,MAC000352,ToU,2013-07-21 13:00:00.0000000, 0.075 ,ACORN-G,Comfortable
225835,MAC000352,ToU,2013-07-21 13:30:00.0000000, 0.122 ,ACORN-G,Comfortable
225836,MAC000352,ToU,2013-07-21 14:00:00.0000000, 0.159 ,ACORN-G,Comfortable
225837,MAC000352,ToU,2013-07-21 14:30:00.0000000, 0.15 ,ACORN-G,Comfortable
225838,MAC000352,ToU,2013-07-21 15:00:00.0000000, 0.16 ,ACORN-G,Comfortable
225839,MAC000352,ToU,2013-07-21 15:30:00.0000000, 0.095 ,ACORN-G,Comfortable
225840,MAC000352,ToU,2013-07-21 16:00:00.0000000, 0.102 ,ACORN-G,Comfortable
225841,MAC000352,ToU,2013-07-21 16:30:00.0000000, 0.551 ,ACORN-G,Comfortable
225842,MAC000352,ToU,2013-07-21 17:00:00.0000000, 0.578 ,ACORN-G,Comfortable
225843,MAC000352,ToU,2013-07-21 17:30:00.0000000, 0.234 ,ACORN-G,Comfortable
225844,MAC000352,ToU,2013-07-21 18:00:00.0000000, 0.178 ,ACORN-G,Comfortable
225845,MAC000352,ToU,2013-07-21 18:30:00.0000000, 0.221 ,ACORN-G,Comfortable
225846,MAC000352,ToU,2013-07-21 19:00:00.0000000, 0.171 ,ACORN-G,Comfortable
225847,MAC000352,ToU,2013-07-21 19:30:00.0000000, 0.245 ,ACORN-G,Comfortable
225848,MAC000352,ToU,2013-07-21 20:00:00.0000000, 0.203 ,ACORN-G,Comfortable
225849,MAC000352,ToU,2013-07-21 20:30:00.0000000, 0.258 ,ACORN-G,Comfortable
225850,MAC000352,ToU,2013-07-21 21:00:00.0000000, 0.218 ,ACORN-G,Comfortable
225851,MAC000352,ToU,2013-07-21 21:30:00.0000000, 0.188 ,ACORN-G,Comfortable
225852,MAC000352,ToU,2013-07-21 22:00:00.0000000, 0.074 ,ACORN-G,Comfortable
225853,MAC000352,ToU,2013-07-21 22:30:00.0000000, 0.082 ,ACORN-G,Comfortable
225854,MAC000352,ToU,2013-07-21 23:00:00.0000000, 0.078 ,ACORN-G,Comfortable
225855,MAC000352,ToU,2013-07-21 23:30:00.0000000, 0.07 ,ACORN-G,Comfortable
225856,MAC000352,ToU,2013-07-22 00:00:00.0000000, 0.082 ,ACORN-G,Comfortable
225857,MAC000352,ToU,2013-07-22 00:30:00.0000000, 0.07 ,ACORN-G,Comfortable
225858,MAC000352,ToU,2013-07-22 01:00:00.0000000, 0.072 ,ACORN-G,Comfortable
225859,MAC000352,ToU,2013-07-22 01:30:00.0000000, 0.08 ,ACORN-G,Comfortable
225860,MAC000352,ToU,2013-07-22 02:00:00.0000000, 0.05 ,ACORN-G,Comfortable
225861,MAC000352,ToU,2013-07-22 02:30:00.0000000, 0.072 ,ACORN-G,Comfortable
225862,MAC000352,ToU,2013-07-22 03:00:00.0000000, 0.055 ,ACORN-G,Comfortable
225863,MAC000352,ToU,2013-07-22 03:30:00.0000000, 0.051 ,ACORN-G,Comfortable
225864,MAC000352,ToU,2013-07-22 04:00:00.0000000, 0.112 ,ACORN-G,Comfortable
225865,MAC000352,ToU,2013-07-22 04:30:00.0000000, 0.06 ,ACORN-G,Comfortable
225866,MAC000352,ToU,2013-07-22 05:00:00.0000000, 0.266 ,ACORN-G,Comfortable
225867,MAC000352,ToU,2013-07-22 05:30:00.0000000, 0.16 ,ACORN-G,Comfortable
225868,MAC000352,ToU,2013-07-22 06:00:00.0000000, 0.058 ,ACORN-G,Comfortable
225869,MAC000352,ToU,2013-07-22 06:30:00.0000000, 0.069 ,ACORN-G,Comfortable
225870,MAC000352,ToU,2013-07-22 07:00:00.0000000, 0.071 ,ACORN-G,Comfortable
225871,MAC000352,ToU,2013-07-22 07:30:00.0000000, 0.109 ,ACORN-G,Comfortable
225872,MAC000352,ToU,2013-07-22 08:00:00.0000000, 0.315 ,ACORN-G,Comfortable
225873,MAC000352,ToU,2013-07-22 08:30:00.0000000, 0.139 ,ACORN-G,Comfortable
225874,MAC000352,ToU,2013-07-22 09:00:00.0000000, 0.2 ,ACORN-G,Comfortable
225875,MAC000352,ToU,2013-07-22 09:30:00.0000000, 0.192 ,ACORN-G,Comfortable
225876,MAC000352,ToU,2013-07-22 10:00:00.0000000, 0.155 ,ACORN-G,Comfortable
225877,MAC000352,ToU,2013-07-22 10:30:00.0000000, 0.189 ,ACORN-G,Comfortable
225878,MAC000352,ToU,2013-07-22 11:00:00.0000000, 0.134 ,ACORN-G,Comfortable
225879,MAC000352,ToU,2013-07-22 11:30:00.0000000, 0.148 ,ACORN-G,Comfortable
225880,MAC000352,ToU,2013-07-22 12:00:00.0000000, 0.282 ,ACORN-G,Comfortable
225881,MAC000352,ToU,2013-07-22 12:30:00.0000000, 0.191 ,ACORN-G,Comfortable
225882,MAC000352,ToU,2013-07-22 13:00:00.0000000, 0.134 ,ACORN-G,Comfortable
225883,MAC000352,ToU,2013-07-22 13:30:00.0000000, 0.152 ,ACORN-G,Comfortable
225884,MAC000352,ToU,2013-07-22 14:00:00.0000000, 0.109 ,ACORN-G,Comfortable
225885,MAC000352,ToU,2013-07-22 14:30:00.0000000, 0.088 ,ACORN-G,Comfortable
225886,MAC000352,ToU,2013-07-22 15:00:00.0000000, 0.105 ,ACORN-G,Comfortable
225887,MAC000352,ToU,2013-07-22 15:30:00.0000000, 0.063 ,ACORN-G,Comfortable
225888,MAC000352,ToU,2013-07-22 16:00:00.0000000, 0.139 ,ACORN-G,Comfortable
225889,MAC000352,ToU,2013-07-22 16:30:00.0000000, 0.072 ,ACORN-G,Comfortable
225890,MAC000352,ToU,2013-07-22 17:00:00.0000000, 0.106 ,ACORN-G,Comfortable
225891,MAC000352,ToU,2013-07-22 17:30:00.0000000, 0.075 ,ACORN-G,Comfortable
225892,MAC000352,ToU,2013-07-22 18:00:00.0000000, 0.472 ,ACORN-G,Comfortable
225893,MAC000352,ToU,2013-07-22 18:30:00.0000000, 0.406 ,ACORN-G,Comfortable
225894,MAC000352,ToU,2013-07-22 19:00:00.0000000, 0.121 ,ACORN-G,Comfortable
225895,MAC000352,ToU,2013-07-22 19:30:00.0000000, 0.142 ,ACORN-G,Comfortable
225896,MAC000352,ToU,2013-07-22 20:00:00.0000000, 0.101 ,ACORN-G,Comfortable
225897,MAC000352,ToU,2013-07-22 20:30:00.0000000, 0.644 ,ACORN-G,Comfortable
225898,MAC000352,ToU,2013-07-22 21:00:00.0000000, 0.349 ,ACORN-G,Comfortable
225899,MAC000352,ToU,2013-07-22 21:30:00.0000000, 0.254 ,ACORN-G,Comfortable
225900,MAC000352,ToU,2013-07-22 22:00:00.0000000, 0.141 ,ACORN-G,Comfortable
225901,MAC000352,ToU,2013-07-22 22:30:00.0000000, 0.11 ,ACORN-G,Comfortable
225902,MAC000352,ToU,2013-07-22 23:00:00.0000000, 0.12 ,ACORN-G,Comfortable
225903,MAC000352,ToU,2013-07-22 23:30:00.0000000, 0.175 ,ACORN-G,Comfortable
225904,MAC000352,ToU,2013-07-23 00:00:00.0000000, 0.097 ,ACORN-G,Comfortable
225905,MAC000352,ToU,2013-07-23 00:30:00.0000000, 0.099 ,ACORN-G,Comfortable
225906,MAC000352,ToU,2013-07-23 01:00:00.0000000, 0.109 ,ACORN-G,Comfortable
225907,MAC000352,ToU,2013-07-23 01:30:00.0000000, 0.071 ,ACORN-G,Comfortable
225908,MAC000352,ToU,2013-07-23 02:00:00.0000000, 0.105 ,ACORN-G,Comfortable
225909,MAC000352,ToU,2013-07-23 02:30:00.0000000, 0.084 ,ACORN-G,Comfortable
225910,MAC000352,ToU,2013-07-23 03:00:00.0000000, 0.082 ,ACORN-G,Comfortable
225911,MAC000352,ToU,2013-07-23 03:30:00.0000000, 0.103 ,ACORN-G,Comfortable
225912,MAC000352,ToU,2013-07-23 04:00:00.0000000, 0.071 ,ACORN-G,Comfortable
225913,MAC000352,ToU,2013-07-23 04:30:00.0000000, 0.097 ,ACORN-G,Comfortable
225914,MAC000352,ToU,2013-07-23 05:00:00.0000000, 0.337 ,ACORN-G,Comfortable
225915,MAC000352,ToU,2013-07-23 05:30:00.0000000, 0.201 ,ACORN-G,Comfortable
225916,MAC000352,ToU,2013-07-23 06:00:00.0000000, 0.121 ,ACORN-G,Comfortable
225917,MAC000352,ToU,2013-07-23 06:30:00.0000000, 0.121 ,ACORN-G,Comfortable
225918,MAC000352,ToU,2013-07-23 07:00:00.0000000, 0.131 ,ACORN-G,Comfortable
225919,MAC000352,ToU,2013-07-23 07:30:00.0000000, 0.103 ,ACORN-G,Comfortable
225920,MAC000352,ToU,2013-07-23 08:00:00.0000000, 0.185 ,ACORN-G,Comfortable
225921,MAC000352,ToU,2013-07-23 08:30:00.0000000, 0.189 ,ACORN-G,Comfortable
