DateTime,Acorn_grouped,stdorToU,LCLid,KWH/h (per hour)
2012-02-09 02:00:00,Adversity,Std,144,0.427361868867
2012-02-09 02:00:00,Adversity,ToU,21,0.643006944444
2012-02-09 02:00:00,Affluent,Std,283,0.578141561991
2012-02-09 02:00:00,Affluent,ToU,57,0.51008173077
2012-02-09 02:00:00,Comfortable,Std,139,1.64205303945
2012-02-09 02:00:00,Comfortable,ToU,23,0.496039285714
2012-02-09 03:00:00,Adversity,Std,144,0.383629110615
2012-02-09 03:00:00,Adversity,ToU,21,0.628173611111
2012-02-09 03:00:00,Affluent,Std,283,0.513542971342
2012-02-09 03:00:00,Affluent,ToU,57,0.506032051282
2012-02-09 03:00:00,Comfortable,Std,139,1.18103022413
2012-02-09 03:00:00,Comfortable,ToU,23,0.336432142857
2012-02-09 04:00:00,Adversity,Std,144,0.364732593999
2012-02-09 04:00:00,Adversity,ToU,21,0.591854166667
2012-02-09 04:00:00,Affluent,Std,283,0.481914095747
2012-02-09 04:00:00,Affluent,ToU,57,0.479407051282
2012-02-09 04:00:00,Comfortable,Std,139,0.795394463636
2012-02-09 04:00:00,Comfortable,ToU,23,0.278692857143
2012-02-09 05:00:00,Adversity,Std,144,0.358909806964
2012-02-09 05:00:00,Adversity,ToU,21,0.505298611111
2012-02-09 05:00:00,Affluent,Std,283,0.452540882172
2012-02-09 05:00:00,Affluent,ToU,57,0.365802884616
2012-02-09 05:00:00,Comfortable,Std,139,0.658342421515
2012-02-09 05:00:00,Comfortable,ToU,23,0.311310716071
2012-02-09 06:00:00,Adversity,Std,144,0.419598175532
2012-02-09 06:00:00,Adversity,ToU,21,0.525979166667
2012-02-09 06:00:00,Affluent,Std,283,0.44514421469
2012-02-09 06:00:00,Affluent,ToU,57,0.432416666666
2012-02-09 06:00:00,Comfortable,Std,139,0.719484467273
2012-02-09 06:00:00,Comfortable,ToU,23,0.382217857143
2012-02-09 07:00:00,Adversity,Std,144,0.598442038908
2012-02-09 07:00:00,Adversity,ToU,21,0.621777777778
2012-02-09 07:00:00,Affluent,Std,283,0.592458823801
2012-02-09 07:00:00,Affluent,ToU,57,0.565846154487
2012-02-09 07:00:00,Comfortable,Std,139,0.808171589091
2012-02-09 07:00:00,Comfortable,ToU,23,0.438560714286
2012-02-09 08:00:00,Adversity,Std,144,0.852889521424
2012-02-09 08:00:00,Adversity,ToU,21,0.681340277778
2012-02-09 08:00:00,Affluent,Std,283,0.832205382344
2012-02-09 08:00:00,Affluent,ToU,57,0.819911865224
2012-02-09 08:00:00,Comfortable,Std,139,0.634728106061
2012-02-09 08:00:00,Comfortable,ToU,23,0.674392857143
2012-02-09 09:00:00,Adversity,Std,144,0.805830454239
2012-02-09 09:00:00,Adversity,ToU,21,0.856819444444
2012-02-09 09:00:00,Affluent,Std,283,0.885607496277
2012-02-09 09:00:00,Affluent,ToU,57,1.08747436106
2012-02-09 09:00:00,Comfortable,Std,139,0.756197046288
2012-02-09 09:00:00,Comfortable,ToU,23,0.800625
2012-02-09 10:00:00,Adversity,Std,144,0.711641626222
2012-02-09 10:00:00,Adversity,ToU,21,0.7715833375
2012-02-09 10:00:00,Affluent,Std,284,0.866789818424
2012-02-09 10:00:00,Affluent,ToU,57,0.999865383333
2012-02-09 10:00:00,Comfortable,Std,139,0.750885530803
2012-02-09 10:00:00,Comfortable,ToU,23,0.678439285714
2012-02-09 11:00:00,Adversity,Std,144,0.521732051666
2012-02-09 11:00:00,Adversity,ToU,21,0.9040208375
2012-02-09 11:00:00,Affluent,Std,285,0.934571996875
2012-02-09 11:00:00,Affluent,ToU,57,0.800498396154
2012-02-09 11:00:00,Comfortable,Std,140,0.721069235715
2012-02-09 11:00:00,Comfortable,ToU,23,0.832460710715
2012-02-09 12:00:00,Adversity,Std,145,0.579056067089
2012-02-09 12:00:00,Adversity,ToU,21,0.855020833333
2012-02-09 12:00:00,Affluent,Std,285,0.839988985519
2012-02-09 12:00:00,Affluent,ToU,58,0.955254072723
2012-02-09 12:00:00,Comfortable,Std,140,0.680949691358
2012-02-09 12:00:00,Comfortable,ToU,23,0.88045
2012-02-09 13:00:00,Adversity,Std,145,0.572822686316
2012-02-09 13:00:00,Adversity,ToU,21,0.829402777778
2012-02-09 13:00:00,Affluent,Std,286,0.954245583124
2012-02-09 13:00:00,Affluent,ToU,58,0.728641666666
2012-02-09 13:00:00,Comfortable,Std,140,0.693505611179
2012-02-09 13:00:00,Comfortable,ToU,23,0.670457142857
2012-02-09 14:00:00,Adversity,Std,143,0.62768233232
2012-02-09 14:00:00,Adversity,ToU,20,0.765089376171
2012-02-09 14:00:00,Affluent,Std,286,0.848691587379
2012-02-09 14:00:00,Affluent,ToU,58,0.684375
2012-02-09 14:00:00,Comfortable,Std,139,0.813784432145
2012-02-09 14:00:00,Comfortable,ToU,23,0.657514283929
2012-02-09 15:00:00,Adversity,Std,145,0.692000110205
2012-02-09 15:00:00,Adversity,ToU,21,0.765395833333
2012-02-09 15:00:00,Affluent,Std,285,0.71173141108
2012-02-09 15:00:00,Affluent,ToU,58,0.792089584584
2012-02-09 15:00:00,Comfortable,Std,140,0.698244986055
2012-02-09 15:00:00,Comfortable,ToU,23,0.662275
2012-02-09 16:00:00,Adversity,Std,145,0.851734472933
2012-02-09 16:00:00,Adversity,ToU,21,0.891062494444
2012-02-09 16:00:00,Affluent,Std,286,0.732026682737
2012-02-09 16:00:00,Affluent,ToU,58,0.720602083333
2012-02-09 16:00:00,Comfortable,Std,140,0.704795540291
2012-02-09 16:00:00,Comfortable,ToU,23,0.694746428571
2012-02-09 17:00:00,Adversity,Std,145,1.02941134019
2012-02-09 17:00:00,Adversity,ToU,21,0.908048611111
2012-02-09 17:00:00,Affluent,Std,287,0.959045888967
2012-02-09 17:00:00,Affluent,ToU,58,0.931956247917
2012-02-09 17:00:00,Comfortable,Std,140,0.917359706526
2012-02-09 17:00:00,Comfortable,ToU,23,0.856167857143
2012-02-09 18:00:00,Adversity,Std,145,1.31316021696
2012-02-09 18:00:00,Adversity,ToU,21,1.41226388889
2012-02-09 18:00:00,Affluent,Std,287,1.17755244391
2012-02-09 18:00:00,Affluent,ToU,58,1.13676041042
2012-02-09 18:00:00,Comfortable,Std,140,1.14067286624
2012-02-09 18:00:00,Comfortable,ToU,23,1.18253571607
2012-02-09 19:00:00,Adversity,Std,145,1.12740193903
2012-02-09 19:00:00,Adversity,ToU,21,1.39324304722
2012-02-09 19:00:00,Affluent,Std,287,1.60691888821
2012-02-09 19:00:00,Affluent,ToU,58,1.42991458396
2012-02-09 19:00:00,Comfortable,Std,140,1.41550828063
2012-02-09 19:00:00,Comfortable,ToU,23,1.55921428929
2012-02-09 20:00:00,Adversity,Std,145,1.18195056445
2012-02-09 20:00:00,Adversity,ToU,21,1.22034722778
2012-02-09 20:00:00,Affluent,Std,287,1.54536767667
2012-02-09 20:00:00,Affluent,ToU,58,1.77444791062
2012-02-09 20:00:00,Comfortable,Std,140,1.1956537892
2012-02-09 20:00:00,Comfortable,ToU,23,1.50578568929
2012-02-09 21:00:00,Adversity,Std,145,1.22016802738
2012-02-09 21:00:00,Adversity,ToU,21,0.952826388889
2012-02-09 21:00:00,Affluent,Std,287,1.49364221566
2012-02-09 21:00:00,Affluent,ToU,58,1.67577708937
2012-02-09 21:00:00,Comfortable,Std,140,1.03364161064
2012-02-09 21:00:00,Comfortable,ToU,23,1.1136
2012-02-09 22:00:00,Adversity,Std,145,1.04403406546
2012-02-09 22:00:00,Adversity,ToU,21,0.963937491667
2012-02-09 22:00:00,Affluent,Std,287,1.35807377359
2012-02-09 22:00:00,Affluent,ToU,58,1.21278333333
2012-02-09 22:00:00,Comfortable,Std,140,1.01706433483
2012-02-09 22:00:00,Comfortable,ToU,23,0.897178571428
2012-02-09 23:00:00,Adversity,Std,145,0.840628763765
2012-02-09 23:00:00,Adversity,ToU,21,1.01665972222
2012-02-09 23:00:00,Affluent,Std,287,1.18299088857
2012-02-09 23:00:00,Affluent,ToU,58,1.06340624729
2012-02-09 23:00:00,Comfortable,Std,140,0.911890065673
2012-02-09 23:00:00,Comfortable,ToU,23,0.835185714286
2012-02-10 00:00:00,Adversity,Std,145,0.663782752756
2012-02-10 00:00:00,Adversity,ToU,21,0.8323125
2012-02-10 00:00:00,Affluent,Std,287,0.855938335311
2012-02-10 00:00:00,Affluent,ToU,58,0.774508333958
2012-02-10 00:00:00,Comfortable,Std,140,0.554101010101
2012-02-10 00:00:00,Comfortable,ToU,23,0.573282142857
2012-02-10 01:00:00,Adversity,Std,145,0.504887573174
2012-02-10 01:00:00,Adversity,ToU,21,0.731631944444
2012-02-10 01:00:00,Affluent,Std,286,0.71043797378
2012-02-10 01:00:00,Affluent,ToU,58,0.596468751875
2012-02-10 01:00:00,Comfortable,Std,141,2.13956139537
2012-02-10 01:00:00,Comfortable,ToU,23,0.482407146429
2012-02-10 02:00:00,Adversity,Std,145,0.450277696103
2012-02-10 02:00:00,Adversity,ToU,21,0.708256944444
2012-02-10 02:00:00,Affluent,Std,286,0.618878393303
2012-02-10 02:00:00,Affluent,ToU,58,0.64485625
2012-02-10 02:00:00,Comfortable,Std,141,1.67648522158
2012-02-10 02:00:00,Comfortable,ToU,23,0.469757142857
2012-02-10 03:00:00,Adversity,Std,145,0.434804646374
2012-02-10 03:00:00,Adversity,ToU,21,0.565333333333
2012-02-10 03:00:00,Affluent,Std,286,0.500880892232
2012-02-10 03:00:00,Affluent,ToU,58,0.540502083333
2012-02-10 03:00:00,Comfortable,Std,141,1.14938204431
2012-02-10 03:00:00,Comfortable,ToU,23,0.406264285714
2012-02-10 04:00:00,Adversity,Std,145,0.412623368855
2012-02-10 04:00:00,Adversity,ToU,21,0.530833333333
2012-02-10 04:00:00,Affluent,Std,286,0.47056279869
2012-02-10 04:00:00,Affluent,ToU,58,0.457097916667
2012-02-10 04:00:00,Comfortable,Std,141,0.756062750203
2012-02-10 04:00:00,Comfortable,ToU,23,0.330671428571
2012-02-10 05:00:00,Adversity,Std,145,0.424098164307
2012-02-10 05:00:00,Adversity,ToU,21,0.523159722222
2012-02-10 05:00:00,Affluent,Std,286,0.464311666041
2012-02-10 05:00:00,Affluent,ToU,58,0.39385625
2012-02-10 05:00:00,Comfortable,Std,141,0.690784309002
2012-02-10 05:00:00,Comfortable,ToU,23,0.284253571428
2012-02-10 06:00:00,Adversity,Std,145,0.479878725973
2012-02-10 06:00:00,Adversity,ToU,21,0.529
2012-02-10 06:00:00,Affluent,Std,286,0.462495
2012-02-10 06:00:00,Affluent,ToU,58,0.497289582084
2012-02-10 06:00:00,Comfortable,Std,141,0.72037788106
2012-02-10 06:00:00,Comfortable,ToU,23,0.354467857143
2012-02-10 07:00:00,Adversity,Std,145,0.595208003727
2012-02-10 07:00:00,Adversity,ToU,21,0.771583333333
2012-02-10 07:00:00,Affluent,Std,286,0.766767559524
2012-02-10 07:00:00,Affluent,ToU,58,0.654754166041
2012-02-10 07:00:00,Comfortable,Std,141,0.82827527706
2012-02-10 07:00:00,Comfortable,ToU,23,0.442075001786
2012-02-10 08:00:00,Adversity,Std,145,0.77481753943
2012-02-10 08:00:00,Adversity,ToU,21,0.796993053472
2012-02-10 08:00:00,Affluent,Std,286,0.884243630827
2012-02-10 08:00:00,Affluent,ToU,58,1.00738957792
2012-02-10 08:00:00,Comfortable,Std,141,0.713552511613
2012-02-10 08:00:00,Comfortable,ToU,23,0.800889289286
2012-02-10 09:00:00,Adversity,Std,145,0.687273850769
2012-02-10 09:00:00,Adversity,ToU,21,0.853590277778
2012-02-10 09:00:00,Affluent,Std,287,0.966925303112
2012-02-10 09:00:00,Affluent,ToU,58,0.999724996458
2012-02-10 09:00:00,Comfortable,Std,141,0.800780897541
2012-02-10 09:00:00,Comfortable,ToU,23,0.794449996429
2012-02-10 10:00:00,Adversity,Std,145,0.681179891086
2012-02-10 10:00:00,Adversity,ToU,21,0.901277777778
2012-02-10 10:00:00,Affluent,Std,288,1.02488865746
2012-02-10 10:00:00,Affluent,ToU,58,0.863402082709
2012-02-10 10:00:00,Comfortable,Std,141,0.843304697441
2012-02-10 10:00:00,Comfortable,ToU,23,0.647953571429
2012-02-10 11:00:00,Adversity,Std,146,0.641614260614
2012-02-10 11:00:00,Adversity,ToU,21,0.916909726389
2012-02-10 11:00:00,Affluent,Std,289,1.03756323863
2012-02-10 11:00:00,Affluent,ToU,59,0.830234751321
2012-02-10 11:00:00,Comfortable,Std,141,0.834465929732
2012-02-10 11:00:00,Comfortable,ToU,23,0.883435714286
2012-02-10 12:00:00,Adversity,Std,146,0.774067537872
2012-02-10 12:00:00,Adversity,ToU,21,0.889041666667
2012-02-10 12:00:00,Affluent,Std,292,1.08414027507
2012-02-10 12:00:00,Affluent,ToU,59,0.889631601524
2012-02-10 12:00:00,Comfortable,Std,141,0.834693459224
2012-02-10 12:00:00,Comfortable,ToU,23,0.986989285714
2012-02-10 13:00:00,Adversity,Std,146,0.786201135483
2012-02-10 13:00:00,Adversity,ToU,21,0.814166666667
2012-02-10 13:00:00,Affluent,Std,293,0.822373358917
2012-02-10 13:00:00,Affluent,ToU,59,0.904793699187
2012-02-10 13:00:00,Comfortable,Std,141,0.778295343437
2012-02-10 13:00:00,Comfortable,ToU,23,0.749942857143
2012-02-10 14:00:00,Adversity,Std,146,0.849452401783
2012-02-10 14:00:00,Adversity,ToU,21,1.02351389167
2012-02-10 14:00:00,Affluent,Std,293,0.924338232664
2012-02-10 14:00:00,Affluent,ToU,61,0.797728682171
2012-02-10 14:00:00,Comfortable,Std,141,0.79591810551
2012-02-10 14:00:00,Comfortable,ToU,23,0.722821428572
2012-02-10 15:00:00,Adversity,Std,146,0.811939468943
2012-02-10 15:00:00,Adversity,ToU,21,1.11058332083
2012-02-10 15:00:00,Affluent,Std,295,0.807937124946
2012-02-10 15:00:00,Affluent,ToU,61,0.769448160077
2012-02-10 15:00:00,Comfortable,Std,141,0.752104396389
2012-02-10 15:00:00,Comfortable,ToU,24,1.2806172567
2012-02-10 16:00:00,Adversity,Std,146,0.862621322101
2012-02-10 16:00:00,Adversity,ToU,21,1.098375
2012-02-10 16:00:00,Affluent,Std,296,0.812694712622
2012-02-10 16:00:00,Affluent,ToU,61,0.913349806202
2012-02-10 16:00:00,Comfortable,Std,141,0.723430950473
2012-02-10 16:00:00,Comfortable,ToU,24,0.933808333333
2012-02-10 17:00:00,Adversity,Std,146,0.855853322281
2012-02-10 17:00:00,Adversity,ToU,21,1.25359722222
2012-02-10 17:00:00,Affluent,Std,296,0.946781771819
2012-02-10 17:00:00,Affluent,ToU,61,1.11347092282
2012-02-10 17:00:00,Comfortable,Std,141,0.688151126291
2012-02-10 17:00:00,Comfortable,ToU,24,0.895232146429
2012-02-10 18:00:00,Adversity,Std,146,1.11652775831
2012-02-10 18:00:00,Adversity,ToU,21,1.42751388889
2012-02-10 18:00:00,Affluent,Std,296,1.13208131164
2012-02-10 18:00:00,Affluent,ToU,61,1.38319187297
2012-02-10 18:00:00,Comfortable,Std,141,1.1087477088
2012-02-10 18:00:00,Comfortable,ToU,24,1.5803047494
2012-02-10 19:00:00,Adversity,Std,146,1.24898379001
2012-02-10 19:00:00,Adversity,ToU,21,1.09615972222
2012-02-10 19:00:00,Affluent,Std,296,1.41455960456
2012-02-10 19:00:00,Affluent,ToU,61,1.94343750417
2012-02-10 19:00:00,Comfortable,Std,141,1.35841186052
2012-02-10 19:00:00,Comfortable,ToU,24,1.53800595238
2012-02-10 20:00:00,Adversity,Std,146,1.01025519617
2012-02-10 20:00:00,Adversity,ToU,21,1.20232639306
2012-02-10 20:00:00,Affluent,Std,296,1.44623806461
2012-02-10 20:00:00,Affluent,ToU,61,1.60740018488
2012-02-10 20:00:00,Comfortable,Std,141,1.18033070978
2012-02-10 20:00:00,Comfortable,ToU,24,1.28701904583
2012-02-10 21:00:00,Adversity,Std,146,1.00647582182
2012-02-10 21:00:00,Adversity,ToU,21,1.04188888056
2012-02-10 21:00:00,Affluent,Std,296,1.49466838274
2012-02-10 21:00:00,Affluent,ToU,61,1.63644138154
2012-02-10 21:00:00,Comfortable,Std,141,1.17040604098
2012-02-10 21:00:00,Comfortable,ToU,24,1.0566
2012-02-10 22:00:00,Adversity,Std,146,1.07573464558
2012-02-10 22:00:00,Adversity,ToU,21,1.07186110694
2012-02-10 22:00:00,Affluent,Std,296,1.3765515442
2012-02-10 22:00:00,Affluent,ToU,61,1.13902955543
2012-02-10 22:00:00,Comfortable,Std,141,1.00248619612
2012-02-10 22:00:00,Comfortable,ToU,24,1.0135
2012-02-10 23:00:00,Adversity,Std,145,0.83414221025
2012-02-10 23:00:00,Adversity,ToU,21,0.681166675
2012-02-10 23:00:00,Affluent,Std,296,1.30196026472
2012-02-10 23:00:00,Affluent,ToU,61,1.08077471047
2012-02-10 23:00:00,Comfortable,Std,141,0.950470990879
2012-02-10 23:00:00,Comfortable,ToU,24,0.751952380952
2012-02-11 00:00:00,Adversity,Std,146,0.643555651126
2012-02-11 00:00:00,Adversity,ToU,21,0.668374991667
2012-02-11 00:00:00,Affluent,Std,296,0.957623536852
2012-02-11 00:00:00,Affluent,ToU,61,0.854177810077
2012-02-11 00:00:00,Comfortable,Std,141,0.638997209904
2012-02-11 00:00:00,Comfortable,ToU,24,1.12089406429
2012-02-11 01:00:00,Adversity,Std,146,0.541604587582
2012-02-11 01:00:00,Adversity,ToU,21,0.527340277778
2012-02-11 01:00:00,Affluent,Std,297,0.825475602321
2012-02-11 01:00:00,Affluent,ToU,61,0.579408431396
2012-02-11 01:00:00,Comfortable,Std,141,2.20604990312
2012-02-11 01:00:00,Comfortable,ToU,24,0.484607142857
2012-02-11 02:00:00,Adversity,Std,146,0.433949882984
2012-02-11 02:00:00,Adversity,ToU,21,0.522375
2012-02-11 02:00:00,Affluent,Std,297,0.650817824428
2012-02-11 02:00:00,Affluent,ToU,61,0.447470445736
2012-02-11 02:00:00,Comfortable,Std,141,1.68654498076
2012-02-11 02:00:00,Comfortable,ToU,24,0.481016666667
2012-02-11 03:00:00,Adversity,Std,146,0.409131922917
2012-02-11 03:00:00,Adversity,ToU,21,0.393472222222
2012-02-11 03:00:00,Affluent,Std,297,0.554731442257
2012-02-11 03:00:00,Affluent,ToU,61,0.46382751938
2012-02-11 03:00:00,Comfortable,Std,141,1.11251514758
2012-02-11 03:00:00,Comfortable,ToU,24,0.44991547619
2012-02-11 04:00:00,Adversity,Std,146,0.409527072373
2012-02-11 04:00:00,Adversity,ToU,21,0.575777777778
2012-02-11 04:00:00,Affluent,Std,297,0.512924997891
2012-02-11 04:00:00,Affluent,ToU,61,0.453200096899
2012-02-11 04:00:00,Comfortable,Std,141,0.834063529287
2012-02-11 04:00:00,Comfortable,ToU,24,0.386503571429
2012-02-11 05:00:00,Adversity,Std,146,0.403056130071
2012-02-11 05:00:00,Adversity,ToU,21,0.5941875
2012-02-11 05:00:00,Affluent,Std,297,0.503563221234
2012-02-11 05:00:00,Affluent,ToU,61,0.470619670543
2012-02-11 05:00:00,Comfortable,Std,141,0.689736898817
2012-02-11 05:00:00,Comfortable,ToU,24,0.291492857143
2012-02-11 06:00:00,Adversity,Std,146,0.442016426932
2012-02-11 06:00:00,Adversity,ToU,21,0.64675
2012-02-11 06:00:00,Affluent,Std,297,0.475826707483
2012-02-11 06:00:00,Affluent,ToU,61,0.561426841085
2012-02-11 06:00:00,Comfortable,Std,141,0.716126370968
2012-02-11 06:00:00,Comfortable,ToU,24,0.330403571429
2012-02-11 07:00:00,Adversity,Std,146,0.580405639957
2012-02-11 07:00:00,Adversity,ToU,21,0.717409722222
2012-02-11 07:00:00,Affluent,Std,297,0.596849125293
2012-02-11 07:00:00,Affluent,ToU,61,0.609028586434
2012-02-11 07:00:00,Comfortable,Std,141,0.768792476611
2012-02-11 07:00:00,Comfortable,ToU,24,0.371104761905
2012-02-11 08:00:00,Adversity,Std,146,0.654275091482
2012-02-11 08:00:00,Adversity,ToU,21,0.695465277778
2012-02-11 08:00:00,Affluent,Std,297,0.73638809372
2012-02-11 08:00:00,Affluent,ToU,61,0.853275195882
2012-02-11 08:00:00,Comfortable,Std,141,0.557528748769
2012-02-11 08:00:00,Comfortable,ToU,24,0.451920241666
2012-02-11 09:00:00,Adversity,Std,146,0.743590436447
2012-02-11 09:00:00,Adversity,ToU,21,0.920583329167
2012-02-11 09:00:00,Affluent,Std,297,0.777385906507
2012-02-11 09:00:00,Affluent,ToU,61,1.01527084075
2012-02-11 09:00:00,Comfortable,Std,141,0.755347042286
2012-02-11 09:00:00,Comfortable,ToU,24,0.636553571429
2012-02-11 10:00:00,Adversity,Std,146,0.726279129991
2012-02-11 10:00:00,Adversity,ToU,21,0.841229164583
2012-02-11 10:00:00,Affluent,Std,298,0.875731081787
2012-02-11 10:00:00,Affluent,ToU,62,1.1272291661
2012-02-11 10:00:00,Comfortable,Std,141,0.843823191439
2012-02-11 10:00:00,Comfortable,ToU,24,0.821648809524
2012-02-11 11:00:00,Adversity,Std,146,0.698335930234
2012-02-11 11:00:00,Adversity,ToU,21,1.16981943264
2012-02-11 11:00:00,Affluent,Std,299,0.877620712752
2012-02-11 11:00:00,Affluent,ToU,62,0.761543560605
2012-02-11 11:00:00,Comfortable,Std,141,0.689173485421
2012-02-11 11:00:00,Comfortable,ToU,24,0.885308333333
2012-02-11 12:00:00,Adversity,Std,146,0.993586651326
2012-02-11 12:00:00,Adversity,ToU,21,0.905159724306
2012-02-11 12:00:00,Affluent,Std,299,1.04967270718
2012-02-11 12:00:00,Affluent,ToU,62,0.611384469697
2012-02-11 12:00:00,Comfortable,Std,141,0.756189284059
2012-02-11 12:00:00,Comfortable,ToU,24,0.868927380952
2012-02-11 13:00:00,Adversity,Std,147,0.874079933259
2012-02-11 13:00:00,Adversity,ToU,21,0.740437497917
2012-02-11 13:00:00,Affluent,Std,299,1.34403892214
2012-02-11 13:00:00,Affluent,ToU,62,0.727081439394
2012-02-11 13:00:00,Comfortable,Std,141,0.786835033756
2012-02-11 13:00:00,Comfortable,ToU,24,1.06253333512
2012-02-11 14:00:00,Adversity,Std,147,0.939047518229
2012-02-11 14:00:00,Adversity,ToU,21,0.676013888889
2012-02-11 14:00:00,Affluent,Std,299,1.15306895716
2012-02-11 14:00:00,Affluent,ToU,62,1.09201515208
2012-02-11 14:00:00,Comfortable,Std,141,0.930662249645
2012-02-11 14:00:00,Comfortable,ToU,24,0.861455952381
2012-02-11 15:00:00,Adversity,Std,147,0.81490644515
2012-02-11 15:00:00,Adversity,ToU,21,0.844694444445
2012-02-11 15:00:00,Affluent,Std,299,0.890920238938
2012-02-11 15:00:00,Affluent,ToU,62,0.954626894507
2012-02-11 15:00:00,Comfortable,Std,141,0.819741295207
2012-02-11 15:00:00,Comfortable,ToU,24,0.708363095238
2012-02-11 16:00:00,Adversity,Std,147,0.761127731379
2012-02-11 16:00:00,Adversity,ToU,21,0.953194442361
2012-02-11 16:00:00,Affluent,Std,299,0.946133861283
2012-02-11 16:00:00,Affluent,ToU,62,1.08411932386
2012-02-11 16:00:00,Comfortable,Std,141,0.918258572321
2012-02-11 16:00:00,Comfortable,ToU,24,0.678977380953
2012-02-11 17:00:00,Adversity,Std,147,0.836307686689
2012-02-11 17:00:00,Adversity,ToU,21,1.26756943889
2012-02-11 17:00:00,Affluent,Std,299,0.955305534166
2012-02-11 17:00:00,Affluent,ToU,62,1.10375569129
2012-02-11 17:00:00,Comfortable,Std,141,0.895224131316
2012-02-11 17:00:00,Comfortable,ToU,24,0.751603575
2012-02-11 18:00:00,Adversity,Std,147,1.03536216021
2012-02-11 18:00:00,Adversity,ToU,21,1.03325
2012-02-11 18:00:00,Affluent,Std,299,1.39553545933
2012-02-11 18:00:00,Affluent,ToU,62,1.47132954602
2012-02-11 18:00:00,Comfortable,Std,141,1.06136712951
2012-02-11 18:00:00,Comfortable,ToU,24,1.15344286214
2012-02-11 19:00:00,Adversity,Std,147,1.1359267231
2012-02-11 19:00:00,Adversity,ToU,21,0.973805551389
2012-02-11 19:00:00,Affluent,Std,299,1.46504207125
2012-02-11 19:00:00,Affluent,ToU,62,1.75598297898
2012-02-11 19:00:00,Comfortable,Std,141,1.12199924012
2012-02-11 19:00:00,Comfortable,ToU,24,1.4121702381
2012-02-11 20:00:00,Adversity,Std,147,1.12994616904
2012-02-11 20:00:00,Adversity,ToU,21,1.09097916667
2012-02-11 20:00:00,Affluent,Std,299,1.4344408764
2012-02-11 20:00:00,Affluent,ToU,62,1.96692990701
2012-02-11 20:00:00,Comfortable,Std,141,1.20046352577
2012-02-11 20:00:00,Comfortable,ToU,24,1.48417619405
2012-02-11 21:00:00,Adversity,Std,147,1.00513600165
2012-02-11 21:00:00,Adversity,ToU,21,1.02002083333
2012-02-11 21:00:00,Affluent,Std,299,1.24807987469
2012-02-11 21:00:00,Affluent,ToU,62,1.39355682386
2012-02-11 21:00:00,Comfortable,Std,141,1.18855936559
2012-02-11 21:00:00,Comfortable,ToU,24,1.39173332024
2012-02-11 22:00:00,Adversity,Std,147,1.06497212913
2012-02-11 22:00:00,Adversity,ToU,21,1.06154165833
2012-02-11 22:00:00,Affluent,Std,299,1.09325736183
2012-02-11 22:00:00,Affluent,ToU,62,1.29540719697
2012-02-11 22:00:00,Comfortable,Std,141,1.15102627529
2012-02-11 22:00:00,Comfortable,ToU,24,1.06960119048
2012-02-11 23:00:00,Adversity,Std,147,0.899634251742
2012-02-11 23:00:00,Adversity,ToU,21,0.748763888889
2012-02-11 23:00:00,Affluent,Std,299,1.15020391105
2012-02-11 23:00:00,Affluent,ToU,62,1.0933124983
2012-02-11 23:00:00,Comfortable,Std,141,0.9866038985
2012-02-11 23:00:00,Comfortable,ToU,24,0.859926190476
2012-02-12 00:00:00,Adversity,Std,147,0.782228611402
2012-02-12 00:00:00,Adversity,ToU,21,0.510854166666
2012-02-12 00:00:00,Affluent,Std,299,0.940846178748
2012-02-12 00:00:00,Affluent,ToU,62,0.757956438258
2012-02-12 00:00:00,Comfortable,Std,141,0.742183847369
2012-02-12 00:00:00,Comfortable,ToU,24,0.593797619047
2012-02-12 01:00:00,Adversity,Std,147,0.654279253899
2012-02-12 01:00:00,Adversity,ToU,21,0.396625
2012-02-12 01:00:00,Affluent,Std,299,0.893930648387
2012-02-12 01:00:00,Affluent,ToU,62,0.594856061743
2012-02-12 01:00:00,Comfortable,Std,141,2.29088466835
2012-02-12 01:00:00,Comfortable,ToU,24,0.487854761905
2012-02-12 02:00:00,Adversity,Std,147,0.526198187803
2012-02-12 02:00:00,Adversity,ToU,21,0.312361111111
2012-02-12 02:00:00,Affluent,Std,299,0.667358564819
2012-02-12 02:00:00,Affluent,ToU,62,0.504193181819
2012-02-12 02:00:00,Comfortable,Std,141,1.78020684554
2012-02-12 02:00:00,Comfortable,ToU,24,0.479794047619
2012-02-12 03:00:00,Adversity,Std,147,0.426303681895
2012-02-12 03:00:00,Adversity,ToU,21,0.313055555556
2012-02-12 03:00:00,Affluent,Std,299,0.622811763257
2012-02-12 03:00:00,Affluent,ToU,62,0.474998106061
2012-02-12 03:00:00,Comfortable,Std,141,1.25302561078
2012-02-12 03:00:00,Comfortable,ToU,24,0.44588452381
2012-02-12 04:00:00,Adversity,Std,147,0.3946261024
2012-02-12 04:00:00,Adversity,ToU,21,0.484256944444
2012-02-12 04:00:00,Affluent,Std,299,0.514251734038
2012-02-12 04:00:00,Affluent,ToU,62,0.530721590909
2012-02-12 04:00:00,Comfortable,Std,141,0.842697023951
2012-02-12 04:00:00,Comfortable,ToU,24,0.466858333333
2012-02-12 05:00:00,Adversity,Std,147,0.397643298813
2012-02-12 05:00:00,Adversity,ToU,21,0.489777777778
2012-02-12 05:00:00,Affluent,Std,299,0.479150921731
2012-02-12 05:00:00,Affluent,ToU,62,0.42737878788
