,nrg_cons,nrg_cons,nrg_cons
Acorn_grouped,Adversity,Affluent,Comfortable
DateTime,,,
2014-02-13 00:00:00,0.4204446771564058,0.5558609449859706,0.4519412071681977
2014-02-13 01:00:00,0.37379178173799393,0.42719204537585886,0.41148633533075796
2014-02-13 02:00:00,0.30320426982914167,0.34169708029687007,0.2936728661000706
2014-02-13 03:00:00,0.26019050903341767,0.3174724236951113,0.25092908215221627
2014-02-13 04:00:00,0.22717611121699882,0.3048101816318722,0.23544037422199499
2014-02-13 05:00:00,0.22307077727545402,0.31983224656000214,0.23224237385268587
2014-02-13 06:00:00,0.2574025317748548,0.36770231663558145,0.2833582013312536
2014-02-13 07:00:00,0.35325561509956177,0.5088144006875678,0.3898311160706701
2014-02-13 08:00:00,0.4027169947065145,0.7318414066285992,0.510533542447278
2014-02-13 09:00:00,0.37679405622887713,0.7376066930610372,0.49367284343292217
2014-02-13 10:00:00,0.36835641221193516,0.6475630249448007,0.4522724453246455
2014-02-13 11:00:00,0.35750203891095816,0.6200456145125317,0.4112516216931686
2014-02-13 12:00:00,0.3481072395741932,0.5764215768463575,0.42377257957507064
2014-02-13 13:00:00,0.36007509560819734,0.5751574559943622,0.4303713740962759
2014-02-13 14:00:00,0.3502637502008572,0.6002001771298535,0.4099483162968594
2014-02-13 15:00:00,0.3440025617503232,0.580114997895965,0.37303789784456237
2014-02-13 16:00:00,0.3781762976230339,0.5731125950295031,0.40893615125579813
2014-02-13 17:00:00,0.4521460206160291,0.6522466527734909,0.49836927088826793
2014-02-13 18:00:00,0.6145551147642591,0.829209834172001,0.6856310674948012
2014-02-13 19:00:00,0.6445868788774225,0.9734720927381437,0.758829256923745
2014-02-13 20:00:00,0.6104948259146501,0.9518591263880536,0.7431247059712746
2014-02-13 21:00:00,0.570949154143788,0.9571246923685002,0.7026022644447036
2014-02-13 22:00:00,0.5365740999036857,0.8512905510032035,0.6231550180629495
2014-02-13 23:00:00,0.4625169700812725,0.7461049083396589,0.5209891899846053
2014-02-14 00:00:00,0.4187180661614288,0.5714294714502478,0.47162697505618006
2014-02-14 01:00:00,0.373016955254051,0.43398012980052947,0.419314916374848
2014-02-14 02:00:00,0.2987976574949927,0.35408838976010976,0.3087279240265445
2014-02-14 03:00:00,0.25835456067388707,0.3261302869086763,0.2597598942756703
2014-02-14 04:00:00,0.22767274350453062,0.3060534377318785,0.23900956467161966
2014-02-14 05:00:00,0.22359957072323314,0.3180979372555931,0.24688324140253945
2014-02-14 06:00:00,0.2538111597967577,0.3654892278408319,0.28464876909222775
2014-02-14 07:00:00,0.33720508780141406,0.49156907896422386,0.37013639818887056
2014-02-14 08:00:00,0.4008525048743188,0.6886181689184467,0.4862885911922024
2014-02-14 09:00:00,0.4129184789254864,0.7242482852262347,0.5025894749808438
2014-02-14 10:00:00,0.39522690210702494,0.7154174841891934,0.46953920476801086
2014-02-14 11:00:00,0.3799642465032042,0.695947247330519,0.476776248442201
2014-02-14 12:00:00,0.40146052392528786,0.6895920758440574,0.485251690219274
2014-02-14 13:00:00,0.4108764866403717,0.7435603282250295,0.5002774170102031
2014-02-14 14:00:00,0.394597264091034,0.7309377051360936,0.5105675021908295
2014-02-14 15:00:00,0.4409097055033522,0.7398760352951876,0.5283985040245148
2014-02-14 16:00:00,0.4261463611651166,0.6976257179693216,0.5393239613790701
