,LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
130941,MAC000170,ToU,2012-02-24 00:30:00.0000000, 0.251 ,ACORN-F,Comfortable
130942,MAC000170,ToU,2012-02-24 01:00:00.0000000, 0.172 ,ACORN-F,Comfortable
130943,MAC000170,ToU,2012-02-24 01:30:00.0000000, 0.732 ,ACORN-F,Comfortable
130944,MAC000170,ToU,2012-02-24 02:00:00.0000000, 0.378 ,ACORN-F,Comfortable
130945,MAC000170,ToU,2012-02-24 02:30:00.0000000, 0.765 ,ACORN-F,Comfortable
130946,MAC000170,ToU,2012-02-24 03:00:00.0000000, 0.118 ,ACORN-F,Comfortable
130947,MAC000170,ToU,2012-02-24 03:30:00.0000000, 0.166 ,ACORN-F,Comfortable
130948,MAC000170,ToU,2012-02-24 04:00:00.0000000, 0.119 ,ACORN-F,Comfortable
130949,MAC000170,ToU,2012-02-24 04:30:00.0000000, 0.141 ,ACORN-F,Comfortable
130950,MAC000170,ToU,2012-02-24 05:00:00.0000000, 0.145 ,ACORN-F,Comfortable
130951,MAC000170,ToU,2012-02-24 05:30:00.0000000, 0.122 ,ACORN-F,Comfortable
130952,MAC000170,ToU,2012-02-24 06:00:00.0000000, 0.164 ,ACORN-F,Comfortable
130953,MAC000170,ToU,2012-02-24 06:30:00.0000000, 0.113 ,ACORN-F,Comfortable
130954,MAC000170,ToU,2012-02-24 07:00:00.0000000, 0.254 ,ACORN-F,Comfortable
130955,MAC000170,ToU,2012-02-24 07:30:00.0000000, 0.301 ,ACORN-F,Comfortable
130956,MAC000170,ToU,2012-02-24 08:00:00.0000000, 0.198 ,ACORN-F,Comfortable
130957,MAC000170,ToU,2012-02-24 08:30:00.0000000, 0.206 ,ACORN-F,Comfortable
130958,MAC000170,ToU,2012-02-24 09:00:00.0000000, 0.266 ,ACORN-F,Comfortable
130959,MAC000170,ToU,2012-02-24 09:30:00.0000000, 0.113 ,ACORN-F,Comfortable
130960,MAC000170,ToU,2012-02-24 10:00:00.0000000, 0.392 ,ACORN-F,Comfortable
130961,MAC000170,ToU,2012-02-24 10:30:00.0000000, 0.13 ,ACORN-F,Comfortable
130962,MAC000170,ToU,2012-02-24 11:00:00.0000000, 0.187 ,ACORN-F,Comfortable
130963,MAC000170,ToU,2012-02-24 11:30:00.0000000, 0.123 ,ACORN-F,Comfortable
130964,MAC000170,ToU,2012-02-24 12:00:00.0000000, 0.382 ,ACORN-F,Comfortable
130965,MAC000170,ToU,2012-02-24 12:30:00.0000000, 0.17 ,ACORN-F,Comfortable
130966,MAC000170,ToU,2012-02-24 13:00:00.0000000, 0.178 ,ACORN-F,Comfortable
130967,MAC000170,ToU,2012-02-24 13:30:00.0000000, 0.203 ,ACORN-F,Comfortable
130968,MAC000170,ToU,2012-02-24 14:00:00.0000000, 0.268 ,ACORN-F,Comfortable
130969,MAC000170,ToU,2012-02-24 14:30:00.0000000, 0.16 ,ACORN-F,Comfortable
130970,MAC000170,ToU,2012-02-24 15:00:00.0000000, 0.242 ,ACORN-F,Comfortable
130971,MAC000170,ToU,2012-02-24 15:30:00.0000000, 0.178 ,ACORN-F,Comfortable
130972,MAC000170,ToU,2012-02-24 16:00:00.0000000, 0.213 ,ACORN-F,Comfortable
130973,MAC000170,ToU,2012-02-24 16:30:00.0000000, 0.136 ,ACORN-F,Comfortable
130974,MAC000170,ToU,2012-02-24 17:00:00.0000000, 0.166 ,ACORN-F,Comfortable
130975,MAC000170,ToU,2012-02-24 17:30:00.0000000, 0.117 ,ACORN-F,Comfortable
130976,MAC000170,ToU,2012-02-24 18:00:00.0000000, 0.161 ,ACORN-F,Comfortable
130977,MAC000170,ToU,2012-02-24 18:30:00.0000000, 0.161 ,ACORN-F,Comfortable
130978,MAC000170,ToU,2012-02-24 19:00:00.0000000, 0.264 ,ACORN-F,Comfortable
130979,MAC000170,ToU,2012-02-24 19:30:00.0000000, 0.32 ,ACORN-F,Comfortable
130980,MAC000170,ToU,2012-02-24 20:00:00.0000000, 0.452 ,ACORN-F,Comfortable
130981,MAC000170,ToU,2012-02-24 20:30:00.0000000, 0.23 ,ACORN-F,Comfortable
130982,MAC000170,ToU,2012-02-24 21:00:00.0000000, 0.344 ,ACORN-F,Comfortable
130983,MAC000170,ToU,2012-02-24 21:30:00.0000000, 0.452 ,ACORN-F,Comfortable
130984,MAC000170,ToU,2012-02-24 22:00:00.0000000, 0.475 ,ACORN-F,Comfortable
130985,MAC000170,ToU,2012-02-24 22:30:00.0000000, 0.277 ,ACORN-F,Comfortable
130986,MAC000170,ToU,2012-02-24 23:00:00.0000000, 0.374 ,ACORN-F,Comfortable
130987,MAC000170,ToU,2012-02-24 23:30:00.0000000, 0.592 ,ACORN-F,Comfortable
130988,MAC000170,ToU,2012-02-25 00:00:00.0000000, 0.348 ,ACORN-F,Comfortable
130989,MAC000170,ToU,2012-02-25 00:30:00.0000000, 0.252 ,ACORN-F,Comfortable
130990,MAC000170,ToU,2012-02-25 01:00:00.0000000, 0.273 ,ACORN-F,Comfortable
130991,MAC000170,ToU,2012-02-25 01:30:00.0000000, 0.246 ,ACORN-F,Comfortable
130992,MAC000170,ToU,2012-02-25 02:00:00.0000000, 0.268 ,ACORN-F,Comfortable
130993,MAC000170,ToU,2012-02-25 02:30:00.0000000, 0.225 ,ACORN-F,Comfortable
130994,MAC000170,ToU,2012-02-25 03:00:00.0000000, 0.257 ,ACORN-F,Comfortable
130995,MAC000170,ToU,2012-02-25 03:30:00.0000000, 0.138 ,ACORN-F,Comfortable
130996,MAC000170,ToU,2012-02-25 04:00:00.0000000, 0.185 ,ACORN-F,Comfortable
130997,MAC000170,ToU,2012-02-25 04:30:00.0000000, 0.141 ,ACORN-F,Comfortable
130998,MAC000170,ToU,2012-02-25 05:00:00.0000000, 0.168 ,ACORN-F,Comfortable
130999,MAC000170,ToU,2012-02-25 05:30:00.0000000, 0.221 ,ACORN-F,Comfortable
131000,MAC000170,ToU,2012-02-25 06:00:00.0000000, 0.151 ,ACORN-F,Comfortable
131001,MAC000170,ToU,2012-02-25 06:30:00.0000000, 0.175 ,ACORN-F,Comfortable
131002,MAC000170,ToU,2012-02-25 07:00:00.0000000, 0.134 ,ACORN-F,Comfortable
131003,MAC000170,ToU,2012-02-25 07:30:00.0000000, 0.206 ,ACORN-F,Comfortable
131004,MAC000170,ToU,2012-02-25 08:00:00.0000000, 0.298 ,ACORN-F,Comfortable
131005,MAC000170,ToU,2012-02-25 08:30:00.0000000, 0.27 ,ACORN-F,Comfortable
131006,MAC000170,ToU,2012-02-25 09:00:00.0000000, 0.336 ,ACORN-F,Comfortable
131007,MAC000170,ToU,2012-02-25 09:30:00.0000000, 0.281 ,ACORN-F,Comfortable
131008,MAC000170,ToU,2012-02-25 10:00:00.0000000, 0.689 ,ACORN-F,Comfortable
131009,MAC000170,ToU,2012-02-25 10:30:00.0000000, 0.377 ,ACORN-F,Comfortable
131010,MAC000170,ToU,2012-02-25 11:00:00.0000000, 0.364 ,ACORN-F,Comfortable
131011,MAC000170,ToU,2012-02-25 11:30:00.0000000, 0.114 ,ACORN-F,Comfortable
131012,MAC000170,ToU,2012-02-25 12:00:00.0000000, 0.194 ,ACORN-F,Comfortable
131013,MAC000170,ToU,2012-02-25 12:30:00.0000000, 0.17 ,ACORN-F,Comfortable
131014,MAC000170,ToU,2012-02-25 13:00:00.0000000, 0.153 ,ACORN-F,Comfortable
131015,MAC000170,ToU,2012-02-25 13:30:00.0000000, 0.205 ,ACORN-F,Comfortable
131016,MAC000170,ToU,2012-02-25 14:00:00.0000000, 0.266 ,ACORN-F,Comfortable
131017,MAC000170,ToU,2012-02-25 14:30:00.0000000, 0.323 ,ACORN-F,Comfortable
131018,MAC000170,ToU,2012-02-25 15:00:00.0000000, 0.249 ,ACORN-F,Comfortable
131019,MAC000170,ToU,2012-02-25 15:30:00.0000000, 0.482 ,ACORN-F,Comfortable
131020,MAC000170,ToU,2012-02-25 16:00:00.0000000, 0.22 ,ACORN-F,Comfortable
131021,MAC000170,ToU,2012-02-25 16:30:00.0000000, 0.275 ,ACORN-F,Comfortable
131022,MAC000170,ToU,2012-02-25 17:00:00.0000000, 0.217 ,ACORN-F,Comfortable
131023,MAC000170,ToU,2012-02-25 17:30:00.0000000, 0.316 ,ACORN-F,Comfortable
131024,MAC000170,ToU,2012-02-25 18:00:00.0000000, 0.244 ,ACORN-F,Comfortable
131025,MAC000170,ToU,2012-02-25 18:30:00.0000000, 0.352 ,ACORN-F,Comfortable
131026,MAC000170,ToU,2012-02-25 19:00:00.0000000, 0.269 ,ACORN-F,Comfortable
131027,MAC000170,ToU,2012-02-25 19:30:00.0000000, 0.263 ,ACORN-F,Comfortable
131028,MAC000170,ToU,2012-02-25 20:00:00.0000000, 0.28 ,ACORN-F,Comfortable
131029,MAC000170,ToU,2012-02-25 20:30:00.0000000, 0.231 ,ACORN-F,Comfortable
131030,MAC000170,ToU,2012-02-25 21:00:00.0000000, 0.343 ,ACORN-F,Comfortable
131031,MAC000170,ToU,2012-02-25 21:30:00.0000000, 0.314 ,ACORN-F,Comfortable
131032,MAC000170,ToU,2012-02-25 22:00:00.0000000, 0.345 ,ACORN-F,Comfortable
131033,MAC000170,ToU,2012-02-25 22:30:00.0000000, 1.041 ,ACORN-F,Comfortable
131034,MAC000170,ToU,2012-02-25 23:00:00.0000000, 0.672 ,ACORN-F,Comfortable
131035,MAC000170,ToU,2012-02-25 23:30:00.0000000, 0.473 ,ACORN-F,Comfortable
131036,MAC000170,ToU,2012-02-26 00:00:00.0000000, 0.399 ,ACORN-F,Comfortable
131037,MAC000170,ToU,2012-02-26 00:30:00.0000000, 0.496 ,ACORN-F,Comfortable
131038,MAC000170,ToU,2012-02-26 01:00:00.0000000, 0.409 ,ACORN-F,Comfortable
131039,MAC000170,ToU,2012-02-26 01:30:00.0000000, 0.376 ,ACORN-F,Comfortable
131040,MAC000170,ToU,2012-02-26 02:00:00.0000000, 0.393 ,ACORN-F,Comfortable
131041,MAC000170,ToU,2012-02-26 02:30:00.0000000, 0.478 ,ACORN-F,Comfortable
131042,MAC000170,ToU,2012-02-26 03:00:00.0000000, 0.364 ,ACORN-F,Comfortable
131043,MAC000170,ToU,2012-02-26 03:30:00.0000000, 0.371 ,ACORN-F,Comfortable
131044,MAC000170,ToU,2012-02-26 04:00:00.0000000, 0.47 ,ACORN-F,Comfortable
131045,MAC000170,ToU,2012-02-26 04:30:00.0000000, 0.31 ,ACORN-F,Comfortable
131046,MAC000170,ToU,2012-02-26 05:00:00.0000000, 0.419 ,ACORN-F,Comfortable
131047,MAC000170,ToU,2012-02-26 05:30:00.0000000, 0.267 ,ACORN-F,Comfortable
131048,MAC000170,ToU,2012-02-26 06:00:00.0000000, 0.32 ,ACORN-F,Comfortable
131049,MAC000170,ToU,2012-02-26 06:30:00.0000000, 0.428 ,ACORN-F,Comfortable
131050,MAC000170,ToU,2012-02-26 07:00:00.0000000, 0.394 ,ACORN-F,Comfortable
131051,MAC000170,ToU,2012-02-26 07:30:00.0000000, 0.353 ,ACORN-F,Comfortable
131052,MAC000170,ToU,2012-02-26 08:00:00.0000000, 0.33 ,ACORN-F,Comfortable
131053,MAC000170,ToU,2012-02-26 08:30:00.0000000, 0.214 ,ACORN-F,Comfortable
131054,MAC000170,ToU,2012-02-26 09:00:00.0000000, 0.23 ,ACORN-F,Comfortable
131055,MAC000170,ToU,2012-02-26 09:30:00.0000000, 0.19 ,ACORN-F,Comfortable
131056,MAC000170,ToU,2012-02-26 10:00:00.0000000, 0.273 ,ACORN-F,Comfortable
131057,MAC000170,ToU,2012-02-26 10:30:00.0000000, 0.227 ,ACORN-F,Comfortable
131058,MAC000170,ToU,2012-02-26 11:00:00.0000000, 0.205 ,ACORN-F,Comfortable
131059,MAC000170,ToU,2012-02-26 11:30:00.0000000, 0.295 ,ACORN-F,Comfortable
131060,MAC000170,ToU,2012-02-26 12:00:00.0000000, 0.224 ,ACORN-F,Comfortable
131061,MAC000170,ToU,2012-02-26 12:30:00.0000000, 0.236 ,ACORN-F,Comfortable
131062,MAC000170,ToU,2012-02-26 13:00:00.0000000, 0.245 ,ACORN-F,Comfortable
131063,MAC000170,ToU,2012-02-26 13:30:00.0000000, 0.282 ,ACORN-F,Comfortable
131064,MAC000170,ToU,2012-02-26 14:00:00.0000000, 0.358 ,ACORN-F,Comfortable
131065,MAC000170,ToU,2012-02-26 14:30:00.0000000, 0.215 ,ACORN-F,Comfortable
131066,MAC000170,ToU,2012-02-26 15:00:00.0000000, 1.612 ,ACORN-F,Comfortable
131067,MAC000170,ToU,2012-02-26 15:30:00.0000000, 0.615 ,ACORN-F,Comfortable
131068,MAC000170,ToU,2012-02-26 16:00:00.0000000, 0.432 ,ACORN-F,Comfortable
131069,MAC000170,ToU,2012-02-26 16:30:00.0000000, 0.326 ,ACORN-F,Comfortable
131070,MAC000170,ToU,2012-02-26 17:00:00.0000000, 0.28 ,ACORN-F,Comfortable
131071,MAC000170,ToU,2012-02-26 17:30:00.0000000, 0.232 ,ACORN-F,Comfortable
131072,MAC000170,ToU,2012-02-26 18:00:00.0000000, 0.304 ,ACORN-F,Comfortable
131073,MAC000170,ToU,2012-02-26 18:30:00.0000000, 0.302 ,ACORN-F,Comfortable
131074,MAC000170,ToU,2012-02-26 19:00:00.0000000, 0.384 ,ACORN-F,Comfortable
131075,MAC000170,ToU,2012-02-26 19:30:00.0000000, 0.378 ,ACORN-F,Comfortable
131076,MAC000170,ToU,2012-02-26 20:00:00.0000000, 0.282 ,ACORN-F,Comfortable
131077,MAC000170,ToU,2012-02-26 20:30:00.0000000, 0.338 ,ACORN-F,Comfortable
131078,MAC000170,ToU,2012-02-26 21:00:00.0000000, 0.448 ,ACORN-F,Comfortable
131079,MAC000170,ToU,2012-02-26 21:30:00.0000000, 0.364 ,ACORN-F,Comfortable
131080,MAC000170,ToU,2012-02-26 22:00:00.0000000, 0.446 ,ACORN-F,Comfortable
131081,MAC000170,ToU,2012-02-26 22:30:00.0000000, 0.245 ,ACORN-F,Comfortable
131082,MAC000170,ToU,2012-02-26 23:00:00.0000000, 0.379 ,ACORN-F,Comfortable
131083,MAC000170,ToU,2012-02-26 23:30:00.0000000, 0.215 ,ACORN-F,Comfortable
131084,MAC000170,ToU,2012-02-27 00:00:00.0000000, 0.282 ,ACORN-F,Comfortable
131085,MAC000170,ToU,2012-02-27 00:30:00.0000000, 0.146 ,ACORN-F,Comfortable
131086,MAC000170,ToU,2012-02-27 01:00:00.0000000, 0.14 ,ACORN-F,Comfortable
131087,MAC000170,ToU,2012-02-27 01:30:00.0000000, 0.148 ,ACORN-F,Comfortable
131088,MAC000170,ToU,2012-02-27 02:00:00.0000000, 0.124 ,ACORN-F,Comfortable
131089,MAC000170,ToU,2012-02-27 02:30:00.0000000, 0.166 ,ACORN-F,Comfortable
131090,MAC000170,ToU,2012-02-27 03:00:00.0000000, 0.124 ,ACORN-F,Comfortable
131091,MAC000170,ToU,2012-02-27 03:30:00.0000000, 0.144 ,ACORN-F,Comfortable
131092,MAC000170,ToU,2012-02-27 04:00:00.0000000, 0.141 ,ACORN-F,Comfortable
131093,MAC000170,ToU,2012-02-27 04:30:00.0000000, 0.119 ,ACORN-F,Comfortable
131094,MAC000170,ToU,2012-02-27 05:00:00.0000000, 0.17 ,ACORN-F,Comfortable
131095,MAC000170,ToU,2012-02-27 05:30:00.0000000, 0.121 ,ACORN-F,Comfortable
131096,MAC000170,ToU,2012-02-27 06:00:00.0000000, 0.139 ,ACORN-F,Comfortable
131097,MAC000170,ToU,2012-02-27 06:30:00.0000000, 0.138 ,ACORN-F,Comfortable
131098,MAC000170,ToU,2012-02-27 07:00:00.0000000, 0.195 ,ACORN-F,Comfortable
131099,MAC000170,ToU,2012-02-27 07:30:00.0000000, 0.393 ,ACORN-F,Comfortable
131100,MAC000170,ToU,2012-02-27 08:00:00.0000000, 0.638 ,ACORN-F,Comfortable
131101,MAC000170,ToU,2012-02-27 08:30:00.0000000, 0.31 ,ACORN-F,Comfortable
131102,MAC000170,ToU,2012-02-27 09:00:00.0000000, 0.428 ,ACORN-F,Comfortable
131103,MAC000170,ToU,2012-02-27 09:30:00.0000000, 0.13 ,ACORN-F,Comfortable
131104,MAC000170,ToU,2012-02-27 10:00:00.0000000, 0.128 ,ACORN-F,Comfortable
131105,MAC000170,ToU,2012-02-27 10:30:00.0000000, 0.114 ,ACORN-F,Comfortable
131106,MAC000170,ToU,2012-02-27 11:00:00.0000000, 0.148 ,ACORN-F,Comfortable
131107,MAC000170,ToU,2012-02-27 11:30:00.0000000, 0.16 ,ACORN-F,Comfortable
131108,MAC000170,ToU,2012-02-27 12:00:00.0000000, 0.191 ,ACORN-F,Comfortable
131109,MAC000170,ToU,2012-02-27 12:30:00.0000000, 0.105 ,ACORN-F,Comfortable
131110,MAC000170,ToU,2012-02-27 13:00:00.0000000, 0.165 ,ACORN-F,Comfortable
131111,MAC000170,ToU,2012-02-27 13:30:00.0000000, 0.162 ,ACORN-F,Comfortable
131112,MAC000170,ToU,2012-02-27 14:00:00.0000000, 0.419 ,ACORN-F,Comfortable
131113,MAC000170,ToU,2012-02-27 14:30:00.0000000, 0.243 ,ACORN-F,Comfortable
131114,MAC000170,ToU,2012-02-27 15:00:00.0000000, 0.257 ,ACORN-F,Comfortable
131115,MAC000170,ToU,2012-02-27 15:30:00.0000000, 0.266 ,ACORN-F,Comfortable
131116,MAC000170,ToU,2012-02-27 16:00:00.0000000, 0.917 ,ACORN-F,Comfortable
131117,MAC000170,ToU,2012-02-27 16:30:00.0000000, 0.256 ,ACORN-F,Comfortable
131118,MAC000170,ToU,2012-02-27 17:00:00.0000000, 0.166 ,ACORN-F,Comfortable
131119,MAC000170,ToU,2012-02-27 17:30:00.0000000, 0.255 ,ACORN-F,Comfortable
131120,MAC000170,ToU,2012-02-27 18:00:00.0000000, 0.255 ,ACORN-F,Comfortable
131121,MAC000170,ToU,2012-02-27 18:30:00.0000000, 0.146 ,ACORN-F,Comfortable
131122,MAC000170,ToU,2012-02-27 19:00:00.0000000, 0.116 ,ACORN-F,Comfortable
131123,MAC000170,ToU,2012-02-27 19:30:00.0000000, 0.152 ,ACORN-F,Comfortable
131124,MAC000170,ToU,2012-02-27 20:00:00.0000000, 0.115 ,ACORN-F,Comfortable
131125,MAC000170,ToU,2012-02-27 20:30:00.0000000, 0.135 ,ACORN-F,Comfortable
131126,MAC000170,ToU,2012-02-27 21:00:00.0000000, 0.321 ,ACORN-F,Comfortable
131127,MAC000170,ToU,2012-02-27 21:30:00.0000000, 0.396 ,ACORN-F,Comfortable
131128,MAC000170,ToU,2012-02-27 22:00:00.0000000, 0.582 ,ACORN-F,Comfortable
131129,MAC000170,ToU,2012-02-27 22:30:00.0000000, 0.324 ,ACORN-F,Comfortable
131130,MAC000170,ToU,2012-02-27 23:00:00.0000000, 0.264 ,ACORN-F,Comfortable
131131,MAC000170,ToU,2012-02-27 23:30:00.0000000, 0.257 ,ACORN-F,Comfortable
131132,MAC000170,ToU,2012-02-28 00:00:00.0000000, 0.483 ,ACORN-F,Comfortable
131133,MAC000170,ToU,2012-02-28 00:30:00.0000000, 0.332 ,ACORN-F,Comfortable
131134,MAC000170,ToU,2012-02-28 01:00:00.0000000, 1.273 ,ACORN-F,Comfortable
131135,MAC000170,ToU,2012-02-28 01:30:00.0000000, 0.569 ,ACORN-F,Comfortable
131136,MAC000170,ToU,2012-02-28 02:00:00.0000000, 0.461 ,ACORN-F,Comfortable
131137,MAC000170,ToU,2012-02-28 02:30:00.0000000, 0.207 ,ACORN-F,Comfortable
131138,MAC000170,ToU,2012-02-28 03:00:00.0000000, 0.195 ,ACORN-F,Comfortable
131139,MAC000170,ToU,2012-02-28 03:30:00.0000000, 0.223 ,ACORN-F,Comfortable
131140,MAC000170,ToU,2012-02-28 04:00:00.0000000, 0.18 ,ACORN-F,Comfortable
131141,MAC000170,ToU,2012-02-28 04:30:00.0000000, 0.235 ,ACORN-F,Comfortable
131142,MAC000170,ToU,2012-02-28 05:00:00.0000000, 0.18 ,ACORN-F,Comfortable
131143,MAC000170,ToU,2012-02-28 05:30:00.0000000, 0.225 ,ACORN-F,Comfortable
131144,MAC000170,ToU,2012-02-28 06:00:00.0000000, 0.152 ,ACORN-F,Comfortable
131145,MAC000170,ToU,2012-02-28 06:30:00.0000000, 0.147 ,ACORN-F,Comfortable
131146,MAC000170,ToU,2012-02-28 07:00:00.0000000, 0.229 ,ACORN-F,Comfortable
131147,MAC000170,ToU,2012-02-28 07:30:00.0000000, 0.223 ,ACORN-F,Comfortable
131148,MAC000170,ToU,2012-02-28 08:00:00.0000000, 0.192 ,ACORN-F,Comfortable
131149,MAC000170,ToU,2012-02-28 08:30:00.0000000, 0.317 ,ACORN-F,Comfortable
131150,MAC000170,ToU,2012-02-28 09:00:00.0000000, 0.28 ,ACORN-F,Comfortable
131151,MAC000170,ToU,2012-02-28 09:30:00.0000000, 0.57 ,ACORN-F,Comfortable
131152,MAC000170,ToU,2012-02-28 10:00:00.0000000, 0.874 ,ACORN-F,Comfortable
131153,MAC000170,ToU,2012-02-28 10:30:00.0000000, 0.393 ,ACORN-F,Comfortable
131154,MAC000170,ToU,2012-02-28 11:00:00.0000000, 0.26 ,ACORN-F,Comfortable
131155,MAC000170,ToU,2012-02-28 11:30:00.0000000, 0.206 ,ACORN-F,Comfortable
131156,MAC000170,ToU,2012-02-28 12:00:00.0000000, 0.149 ,ACORN-F,Comfortable
131157,MAC000170,ToU,2012-02-28 12:30:00.0000000, 0.614 ,ACORN-F,Comfortable
131158,MAC000170,ToU,2012-02-28 13:00:00.0000000, 0.441 ,ACORN-F,Comfortable
131159,MAC000170,ToU,2012-02-28 13:30:00.0000000, 0.279 ,ACORN-F,Comfortable
131160,MAC000170,ToU,2012-02-28 14:00:00.0000000, 0.291 ,ACORN-F,Comfortable
131161,MAC000170,ToU,2012-02-28 14:30:00.0000000, 0.263 ,ACORN-F,Comfortable
131162,MAC000170,ToU,2012-02-28 15:00:00.0000000, 0.169 ,ACORN-F,Comfortable
131163,MAC000170,ToU,2012-02-28 15:30:00.0000000, 0.284 ,ACORN-F,Comfortable
131164,MAC000170,ToU,2012-02-28 16:00:00.0000000, 0.19 ,ACORN-F,Comfortable
131165,MAC000170,ToU,2012-02-28 16:30:00.0000000, 0.173 ,ACORN-F,Comfortable
131166,MAC000170,ToU,2012-02-28 17:00:00.0000000, 0.11 ,ACORN-F,Comfortable
131167,MAC000170,ToU,2012-02-28 17:30:00.0000000, 0.145 ,ACORN-F,Comfortable
131168,MAC000170,ToU,2012-02-28 18:00:00.0000000, 0.133 ,ACORN-F,Comfortable
131169,MAC000170,ToU,2012-02-28 18:30:00.0000000, 0.127 ,ACORN-F,Comfortable
131170,MAC000170,ToU,2012-02-28 19:00:00.0000000, 0.14 ,ACORN-F,Comfortable
131171,MAC000170,ToU,2012-02-28 19:30:00.0000000, 0.121 ,ACORN-F,Comfortable
131172,MAC000170,ToU,2012-02-28 20:00:00.0000000, 0.158 ,ACORN-F,Comfortable
131173,MAC000170,ToU,2012-02-28 20:30:00.0000000, 0.115 ,ACORN-F,Comfortable
131174,MAC000170,ToU,2012-02-28 21:00:00.0000000, 0.151 ,ACORN-F,Comfortable
131175,MAC000170,ToU,2012-02-28 21:30:00.0000000, 0.126 ,ACORN-F,Comfortable
131176,MAC000170,ToU,2012-02-28 22:00:00.0000000, 0.172 ,ACORN-F,Comfortable
131177,MAC000170,ToU,2012-02-28 22:30:00.0000000, 0.328 ,ACORN-F,Comfortable
131178,MAC000170,ToU,2012-02-28 23:00:00.0000000, 0.435 ,ACORN-F,Comfortable
131179,MAC000170,ToU,2012-02-28 23:30:00.0000000, 0.269 ,ACORN-F,Comfortable
131180,MAC000170,ToU,2012-02-29 00:00:00.0000000, 0.271 ,ACORN-F,Comfortable
131181,MAC000170,ToU,2012-02-29 00:30:00.0000000, 0.318 ,ACORN-F,Comfortable
131182,MAC000170,ToU,2012-02-29 01:00:00.0000000, 0.362 ,ACORN-F,Comfortable
131183,MAC000170,ToU,2012-02-29 01:30:00.0000000, 0.18 ,ACORN-F,Comfortable
131184,MAC000170,ToU,2012-02-29 02:00:00.0000000, 0.158 ,ACORN-F,Comfortable
131185,MAC000170,ToU,2012-02-29 02:30:00.0000000, 0.141 ,ACORN-F,Comfortable
131186,MAC000170,ToU,2012-02-29 03:00:00.0000000, 0.163 ,ACORN-F,Comfortable
131187,MAC000170,ToU,2012-02-29 03:30:00.0000000, 0.124 ,ACORN-F,Comfortable
131188,MAC000170,ToU,2012-02-29 04:00:00.0000000, 0.156 ,ACORN-F,Comfortable
131189,MAC000170,ToU,2012-02-29 04:30:00.0000000, 0.128 ,ACORN-F,Comfortable
131190,MAC000170,ToU,2012-02-29 05:00:00.0000000, 0.135 ,ACORN-F,Comfortable
131191,MAC000170,ToU,2012-02-29 05:30:00.0000000, 0.151 ,ACORN-F,Comfortable
131192,MAC000170,ToU,2012-02-29 06:00:00.0000000, 0.116 ,ACORN-F,Comfortable
131193,MAC000170,ToU,2012-02-29 06:30:00.0000000, 0.168 ,ACORN-F,Comfortable
131194,MAC000170,ToU,2012-02-29 07:00:00.0000000, 0.151 ,ACORN-F,Comfortable
131195,MAC000170,ToU,2012-02-29 07:30:00.0000000, 0.293 ,ACORN-F,Comfortable
131196,MAC000170,ToU,2012-02-29 08:00:00.0000000, 0.156 ,ACORN-F,Comfortable
131197,MAC000170,ToU,2012-02-29 08:30:00.0000000, 0.135 ,ACORN-F,Comfortable
131198,MAC000170,ToU,2012-02-29 09:00:00.0000000, 0.137 ,ACORN-F,Comfortable
131199,MAC000170,ToU,2012-02-29 09:30:00.0000000, 0.119 ,ACORN-F,Comfortable
131200,MAC000170,ToU,2012-02-29 10:00:00.0000000, 0.157 ,ACORN-F,Comfortable
131201,MAC000170,ToU,2012-02-29 10:30:00.0000000, 0.119 ,ACORN-F,Comfortable
131202,MAC000170,ToU,2012-02-29 11:00:00.0000000, 0.143 ,ACORN-F,Comfortable
131203,MAC000170,ToU,2012-02-29 11:30:00.0000000, 0.162 ,ACORN-F,Comfortable
131204,MAC000170,ToU,2012-02-29 12:00:00.0000000, 0.232 ,ACORN-F,Comfortable
131205,MAC000170,ToU,2012-02-29 12:30:00.0000000, 0.178 ,ACORN-F,Comfortable
131206,MAC000170,ToU,2012-02-29 13:00:00.0000000, 0.368 ,ACORN-F,Comfortable
131207,MAC000170,ToU,2012-02-29 13:30:00.0000000, 0.178 ,ACORN-F,Comfortable
131208,MAC000170,ToU,2012-02-29 14:00:00.0000000, 0.658 ,ACORN-F,Comfortable
131209,MAC000170,ToU,2012-02-29 14:30:00.0000000, 0.28 ,ACORN-F,Comfortable
131210,MAC000170,ToU,2012-02-29 15:00:00.0000000, 0.59 ,ACORN-F,Comfortable
131211,MAC000170,ToU,2012-02-29 15:30:00.0000000, 0.219 ,ACORN-F,Comfortable
131212,MAC000170,ToU,2012-02-29 16:00:00.0000000, 0.209 ,ACORN-F,Comfortable
131213,MAC000170,ToU,2012-02-29 16:30:00.0000000, 0.155 ,ACORN-F,Comfortable
131214,MAC000170,ToU,2012-02-29 17:00:00.0000000, 0.111 ,ACORN-F,Comfortable
131215,MAC000170,ToU,2012-02-29 17:30:00.0000000, 0.146 ,ACORN-F,Comfortable
131216,MAC000170,ToU,2012-02-29 18:00:00.0000000, 0.123 ,ACORN-F,Comfortable
131217,MAC000170,ToU,2012-02-29 18:30:00.0000000, 0.119 ,ACORN-F,Comfortable
131218,MAC000170,ToU,2012-02-29 19:00:00.0000000, 0.151 ,ACORN-F,Comfortable
131219,MAC000170,ToU,2012-02-29 19:30:00.0000000, 0.107 ,ACORN-F,Comfortable
