DateTime,Acorn_grouped,N,nrg_cons
2012-01-07 17:00:00,Comfortable,116,0.583310344827
2012-01-07 18:00:00,Adversity,128,0.812906249219
2012-01-07 18:00:00,Affluent,174,0.842000000575
2012-01-07 18:00:00,Comfortable,116,0.699775861207
2012-01-07 19:00:00,Adversity,128,0.830367189063
2012-01-07 19:00:00,Affluent,174,0.89966092069
2012-01-07 19:00:00,Comfortable,116,0.681431034483
2012-01-07 20:00:00,Adversity,128,0.724734377343
2012-01-07 20:00:00,Affluent,174,0.887298852299
2012-01-07 20:00:00,Comfortable,116,0.651534482758
2012-01-07 21:00:00,Adversity,128,0.692781249218
2012-01-07 21:00:00,Affluent,174,0.891591954597
2012-01-07 21:00:00,Comfortable,116,0.605775862069
2012-01-07 22:00:00,Adversity,128,0.642593749219
2012-01-07 22:00:00,Affluent,174,0.744252872988
2012-01-07 22:00:00,Comfortable,116,0.548103448276
2012-01-07 23:00:00,Adversity,128,0.5740234375
2012-01-07 23:00:00,Affluent,174,0.647465518391
2012-01-07 23:00:00,Comfortable,116,0.501362069828
2012-01-08 00:00:00,Adversity,128,0.4242890625
2012-01-08 00:00:00,Affluent,174,0.597758620115
2012-01-08 00:00:00,Comfortable,116,0.399077586207
2012-01-08 01:00:00,Adversity,128,0.55103125
2012-01-08 01:00:00,Affluent,174,0.604885057471
2012-01-08 01:00:00,Comfortable,116,0.370931035345
