,Datetime,Dew_Point_F,Humidity,Temperature_F,Wind_Speed_MPH
2252,2012-02-03 04:00:00,19.4,80.0,24.8,4.6
2253,2012-02-03 05:00:00,17.6,74.0,24.8,5.8
2254,2012-02-03 06:00:00,19.4,86.0,23.0,5.8
2255,2012-02-03 07:00:00,19.4,86.0,23.0,4.6
2256,2012-02-03 08:00:00,19.4,80.0,24.8,3.5
2257,2012-02-03 09:00:00,21.2,80.0,26.6,4.6
2258,2012-02-03 10:00:00,23.0,69.0,32.0,4.6
2259,2012-02-03 11:00:00,17.6,55.0,32.0,4.6
2260,2012-02-03 12:00:00,17.6,52.0,33.8,5.8
2261,2012-02-03 13:00:00,19.4,56.0,33.8,6.9
2262,2012-02-03 14:00:00,19.4,56.0,33.8,5.8
2263,2012-02-03 15:00:00,20.0,41.0,35.0,8.1
2264,2012-02-03 16:00:00,21.2,60.0,33.8,4.6
2265,2012-02-03 17:00:00,21.2,60.0,33.8,5.8
2266,2012-02-03 18:00:00,21.2,64.0,32.0,4.6
2267,2012-02-03 19:00:00,21.2,64.0,32.0,4.6
2268,2012-02-03 20:00:00,21.2,69.0,30.2,5.8
2269,2012-02-03 21:00:00,21.2,74.0,28.4,4.6
2270,2012-02-03 22:00:00,21.2,74.0,28.4,5.8
2271,2012-02-03 23:00:00,19.4,69.0,28.4,3.5
2272,2012-02-04 00:00:00,19.4,74.0,26.6,4.6
2273,2012-02-04 01:00:00,17.6,80.0,23.0,4.6
2274,2012-02-04 02:00:00,17.6,86.0,21.2,3.5
2275,2012-02-04 03:00:00,19.0,77.0,23.0,1.2
2276,2012-02-04 04:00:00,19.4,80.0,24.8,2.3
2277,2012-02-04 05:00:00,19.4,86.0,23.0,
2278,2012-02-04 06:00:00,19.0,83.0,22.0,
2279,2012-02-04 07:00:00,17.6,86.0,21.2,3.5
2280,2012-02-04 08:00:00,19.4,86.0,23.0,2.3
2281,2012-02-04 09:00:00,19.4,80.0,24.8,
2282,2012-02-04 10:00:00,23.0,80.0,28.4,4.6
2283,2012-02-04 11:00:00,23.0,75.0,30.2,4.6
2284,2012-02-04 12:00:00,24.8,70.0,33.8,6.9
2285,2012-02-04 13:00:00,26.6,75.0,33.8,9.2
2286,2012-02-04 14:00:00,26.6,75.0,33.8,10.4
2287,2012-02-04 15:00:00,26.0,61.0,35.0,8.1
2288,2012-02-04 16:00:00,26.6,75.0,33.8,11.5
2289,2012-02-04 17:00:00,24.8,75.0,32.0,12.7
2290,2012-02-04 18:00:00,26.6,80.0,32.0,11.5
2291,2012-02-04 19:00:00,26.6,86.0,30.2,13.8
2292,2012-02-04 20:00:00,28.4,93.0,30.2,10.4
2293,2012-02-04 21:00:00,30.2,93.0,32.0,10.4
2294,2012-02-04 22:00:00,30.2,93.0,32.0,10.4
2295,2012-02-04 23:00:00,32.0,100.0,32.0,6.9
2296,2012-02-05 00:00:00,32.0,100.0,32.0,8.1
2297,2012-02-05 01:00:00,32.0,100.0,32.0,4.6
2298,2012-02-05 02:00:00,32.0,100.0,32.0,3.5
2299,2012-02-05 03:00:00,32.0,100.0,32.0,3.5
2300,2012-02-05 04:00:00,32.0,100.0,32.0,4.6
2301,2012-02-05 05:00:00,32.0,100.0,32.0,3.5
2302,2012-02-05 06:00:00,32.0,100.0,32.0,3.5
2303,2012-02-05 07:00:00,32.0,100.0,32.0,2.3
2304,2012-02-05 08:00:00,32.0,93.0,33.8,3.5
2305,2012-02-05 09:00:00,32.0,93.0,33.8,3.5
2306,2012-02-05 10:00:00,33.8,100.0,33.8,3.5
2307,2012-02-05 11:00:00,33.8,100.0,33.8,4.6
2308,2012-02-05 12:00:00,33.0,88.0,35.0,4.6
2309,2012-02-05 13:00:00,32.0,87.0,35.6,3.5
2310,2012-02-05 14:00:00,32.0,87.0,35.6,
2311,2012-02-05 15:00:00,32.0,87.0,35.6,3.5
2312,2012-02-05 16:00:00,32.0,87.0,35.6,3.5
2313,2012-02-05 17:00:00,32.0,87.0,35.6,3.5
2314,2012-02-05 18:00:00,32.0,87.0,35.6,2.3
2315,2012-02-05 19:00:00,33.8,93.0,35.6,4.6
2316,2012-02-05 20:00:00,32.0,87.0,35.6,4.6
2317,2012-02-05 21:00:00,33.8,93.0,35.6,5.8
2318,2012-02-05 22:00:00,33.8,93.0,35.6,6.9
2319,2012-02-05 23:00:00,33.8,93.0,35.6,4.6
2320,2012-02-06 00:00:00,33.8,93.0,35.6,3.5
2321,2012-02-06 01:00:00,33.8,100.0,33.8,2.3
2322,2012-02-06 02:00:00,33.8,93.0,35.6,5.8
2323,2012-02-06 03:00:00,33.8,93.0,35.6,5.8
2324,2012-02-06 04:00:00,33.8,100.0,33.8,2.3
2325,2012-02-06 05:00:00,33.8,100.0,33.8,2.3
2326,2012-02-06 06:00:00,33.8,93.0,35.6,2.3
2327,2012-02-06 07:00:00,33.8,93.0,35.6,3.5
2328,2012-02-06 08:00:00,33.8,93.0,35.6,2.3
2329,2012-02-06 09:00:00,33.8,93.0,35.6,3.5
2330,2012-02-06 10:00:00,35.6,93.0,37.4,4.6
2331,2012-02-06 11:00:00,35.6,93.0,37.4,3.5
2332,2012-02-06 12:00:00,36.0,81.0,40.0,1.2
2333,2012-02-06 13:00:00,35.6,87.0,39.2,3.5
2334,2012-02-06 14:00:00,37.4,87.0,41.0,4.6
2335,2012-02-06 15:00:00,35.6,81.0,41.0,4.6
2336,2012-02-06 16:00:00,35.6,81.0,41.0,3.5
2337,2012-02-06 17:00:00,35.6,81.0,41.0,3.5
2338,2012-02-06 18:00:00,35.6,87.0,39.2,3.5
2339,2012-02-06 19:00:00,35.6,87.0,39.2,3.5
2340,2012-02-06 20:00:00,33.8,81.0,39.2,3.5
2341,2012-02-06 21:00:00,35.0,84.0,38.0,5.8
2342,2012-02-06 22:00:00,33.8,87.0,37.4,3.5
2343,2012-02-06 23:00:00,33.8,87.0,37.4,
2344,2012-02-07 00:00:00,33.8,87.0,37.4,4.6
2345,2012-02-07 01:00:00,33.8,87.0,37.4,2.3
2346,2012-02-07 02:00:00,33.8,87.0,37.4,3.5
2347,2012-02-07 03:00:00,33.8,93.0,35.6,4.6
2348,2012-02-07 04:00:00,33.8,93.0,35.6,3.5
2349,2012-02-07 05:00:00,33.8,93.0,35.6,3.5
2350,2012-02-07 06:00:00,33.8,93.0,35.6,4.6
2351,2012-02-07 07:00:00,30.2,87.0,33.8,6.9
2352,2012-02-07 08:00:00,30.2,87.0,33.8,4.6
2353,2012-02-07 09:00:00,31.0,79.0,35.0,6.9
2354,2012-02-07 10:00:00,28.4,75.0,35.6,4.6
2355,2012-02-07 11:00:00,28.4,70.0,37.4,5.8
2356,2012-02-07 12:00:00,26.6,65.0,37.4,6.9
2357,2012-02-07 13:00:00,24.8,56.0,39.2,8.1
2358,2012-02-07 14:00:00,24.8,60.0,37.4,6.9
2359,2012-02-07 15:00:00,21.2,52.0,37.4,9.2
2360,2012-02-07 16:00:00,23.0,65.0,33.8,10.4
2361,2012-02-07 17:00:00,21.2,64.0,32.0,9.2
2362,2012-02-07 18:00:00,18.0,51.0,29.0,9.2
2363,2012-02-07 19:00:00,15.8,59.0,28.4,9.2
2364,2012-02-07 20:00:00,15.8,64.0,26.6,11.5
2365,2012-02-07 21:00:00,15.8,64.0,26.6,6.9
2366,2012-02-07 22:00:00,15.8,64.0,26.6,4.6
2367,2012-02-07 23:00:00,17.6,69.0,26.6,5.8
2368,2012-02-08 00:00:00,17.6,69.0,26.6,5.8
2369,2012-02-08 01:00:00,19.4,69.0,28.4,6.9
2370,2012-02-08 02:00:00,19.4,69.0,28.4,8.1
2371,2012-02-08 03:00:00,21.2,74.0,28.4,6.9
2372,2012-02-08 04:00:00,21.2,74.0,28.4,6.9
2373,2012-02-08 05:00:00,21.2,69.0,30.2,8.1
2374,2012-02-08 06:00:00,23.0,75.0,30.2,6.9
2375,2012-02-08 07:00:00,23.0,75.0,30.2,8.1
2376,2012-02-08 08:00:00,23.0,69.0,32.0,8.1
2377,2012-02-08 09:00:00,23.0,58.0,32.0,11.5
2378,2012-02-08 10:00:00,23.0,69.0,32.0,9.2
2379,2012-02-08 11:00:00,24.8,75.0,32.0,9.2
2380,2012-02-08 12:00:00,24.8,75.0,32.0,10.4
2381,2012-02-08 13:00:00,24.8,75.0,32.0,9.2
2382,2012-02-08 14:00:00,26.6,80.0,32.0,6.9
2383,2012-02-08 15:00:00,26.6,75.0,33.8,9.2
2384,2012-02-08 16:00:00,26.6,75.0,33.8,6.9
2385,2012-02-08 17:00:00,26.6,75.0,33.8,6.9
2386,2012-02-08 18:00:00,24.8,75.0,32.0,8.1
2387,2012-02-08 19:00:00,24.8,75.0,32.0,9.2
2388,2012-02-08 20:00:00,24.8,75.0,32.0,6.9
2389,2012-02-08 21:00:00,24.8,75.0,32.0,5.8
2390,2012-02-08 22:00:00,26.6,80.0,32.0,6.9
2391,2012-02-08 23:00:00,26.6,80.0,32.0,6.9
2392,2012-02-09 00:00:00,26.6,80.0,32.0,5.8
2393,2012-02-09 01:00:00,26.6,80.0,32.0,4.6
2394,2012-02-09 02:00:00,26.6,80.0,32.0,4.6
2395,2012-02-09 03:00:00,26.6,80.0,32.0,3.5
2396,2012-02-09 04:00:00,24.8,75.0,32.0,2.3
2397,2012-02-09 05:00:00,24.8,80.0,30.2,4.6
2398,2012-02-09 06:00:00,25.0,74.0,30.0,4.6
2399,2012-02-09 07:00:00,24.8,80.0,30.2,3.5
2400,2012-02-09 08:00:00,24.8,80.0,30.2,3.5
2401,2012-02-09 09:00:00,24.8,80.0,30.2,
2402,2012-02-09 10:00:00,24.8,80.0,30.2,
2403,2012-02-09 11:00:00,24.8,75.0,32.0,2.3
2404,2012-02-09 12:00:00,24.8,75.0,32.0,
2405,2012-02-09 13:00:00,24.8,75.0,32.0,2.3
2406,2012-02-09 14:00:00,24.8,70.0,33.8,4.6
2407,2012-02-09 15:00:00,24.8,70.0,33.8,4.6
2408,2012-02-09 16:00:00,24.8,70.0,33.8,3.5
2409,2012-02-09 17:00:00,24.8,70.0,33.8,2.3
2410,2012-02-09 18:00:00,24.8,70.0,33.8,2.3
2411,2012-02-09 19:00:00,24.8,70.0,33.8,3.5
2412,2012-02-09 20:00:00,26.6,75.0,33.8,2.3
2413,2012-02-09 21:00:00,28.4,81.0,33.8,5.8
2414,2012-02-09 22:00:00,30.2,93.0,32.0,5.8
2415,2012-02-09 23:00:00,30.2,93.0,32.0,6.9
2416,2012-02-10 00:00:00,30.2,93.0,32.0,6.9
2417,2012-02-10 01:00:00,30.2,100.0,30.2,6.9
2418,2012-02-10 02:00:00,30.2,93.0,32.0,6.9
2419,2012-02-10 03:00:00,30.2,93.0,32.0,5.8
2420,2012-02-10 04:00:00,30.2,100.0,30.2,5.8
2421,2012-02-10 05:00:00,26.6,93.0,28.4,4.6
2422,2012-02-10 06:00:00,29.0,95.0,30.0,5.8
2423,2012-02-10 07:00:00,28.4,93.0,30.2,5.8
2424,2012-02-10 08:00:00,28.4,93.0,30.2,5.8
2425,2012-02-10 09:00:00,30.2,93.0,32.0,4.6
2426,2012-02-10 10:00:00,30.2,93.0,32.0,8.1
2427,2012-02-10 11:00:00,28.4,81.0,33.8,9.2
2428,2012-02-10 12:00:00,24.8,70.0,33.8,9.2
2429,2012-02-10 13:00:00,24.8,70.0,33.8,6.9
2430,2012-02-10 14:00:00,24.8,65.0,35.6,5.8
2431,2012-02-10 15:00:00,22.0,51.0,34.0,9.2
2432,2012-02-10 16:00:00,21.2,60.0,33.8,4.6
2433,2012-02-10 17:00:00,21.2,64.0,32.0,5.8
2434,2012-02-10 18:00:00,19.4,64.0,30.2,5.8
2435,2012-02-10 19:00:00,19.4,69.0,28.4,4.6
2436,2012-02-10 20:00:00,19.4,74.0,26.6,4.6
2437,2012-02-10 21:00:00,21.2,74.0,28.4,2.3
2438,2012-02-10 22:00:00,21.2,74.0,28.4,2.3
2439,2012-02-10 23:00:00,19.4,74.0,26.6,5.8
2440,2012-02-11 00:00:00,19.4,74.0,26.6,5.8
2441,2012-02-11 01:00:00,19.4,80.0,24.8,3.5
2442,2012-02-11 02:00:00,19.4,86.0,23.0,2.3
2443,2012-02-11 03:00:00,19.0,82.0,22.0,3.5
2444,2012-02-11 04:00:00,17.6,86.0,21.2,3.5
2445,2012-02-11 05:00:00,17.6,86.0,21.2,3.5
2446,2012-02-11 06:00:00,17.6,86.0,21.2,3.5
2447,2012-02-11 07:00:00,15.8,86.0,19.4,
2448,2012-02-11 08:00:00,15.8,86.0,19.4,2.3
2449,2012-02-11 09:00:00,19.4,93.0,21.2,2.3
2450,2012-02-11 10:00:00,21.2,86.0,24.8,2.3
2451,2012-02-11 11:00:00,23.0,80.0,28.4,2.3
2452,2012-02-11 12:00:00,23.0,63.0,31.0,2.3
2453,2012-02-11 13:00:00,24.8,70.0,33.8,3.5
2454,2012-02-11 14:00:00,23.0,65.0,33.8,3.5
2455,2012-02-11 15:00:00,23.0,60.0,35.6,4.6
2456,2012-02-11 16:00:00,23.0,60.0,35.6,4.6
2457,2012-02-11 17:00:00,23.0,65.0,33.8,3.5
2458,2012-02-11 18:00:00,23.0,69.0,32.0,3.5
2459,2012-02-11 19:00:00,21.2,64.0,32.0,3.5
2460,2012-02-11 20:00:00,21.2,69.0,30.2,
2461,2012-02-11 21:00:00,23.0,80.0,28.4,2.3
2462,2012-02-11 22:00:00,23.0,75.0,30.2,4.6
2463,2012-02-11 23:00:00,21.2,80.0,26.6,3.5
2464,2012-02-12 00:00:00,21.2,86.0,24.8,
2465,2012-02-12 01:00:00,19.4,86.0,23.0,3.5
2466,2012-02-12 02:00:00,17.6,86.0,21.2,3.5
2467,2012-02-12 03:00:00,20.0,86.0,22.0,3.5
2468,2012-02-12 04:00:00,19.4,93.0,21.2,4.6
2469,2012-02-12 05:00:00,21.2,86.0,24.8,4.6
2470,2012-02-12 06:00:00,21.2,86.0,24.8,2.3
2471,2012-02-12 07:00:00,23.0,86.0,26.6,3.5
2472,2012-02-12 08:00:00,23.0,86.0,26.6,4.6
2473,2012-02-12 09:00:00,24.8,86.0,28.4,4.6
2474,2012-02-12 10:00:00,26.6,86.0,30.2,5.8
2475,2012-02-12 11:00:00,30.2,81.0,35.6,3.5
2476,2012-02-12 12:00:00,33.0,79.0,37.0,4.6
2477,2012-02-12 13:00:00,35.6,81.0,41.0,6.9
2478,2012-02-12 14:00:00,35.6,81.0,41.0,6.9
2479,2012-02-12 15:00:00,35.6,81.0,41.0,6.9
2480,2012-02-12 16:00:00,35.6,81.0,41.0,3.5
2481,2012-02-12 17:00:00,35.6,81.0,41.0,3.5
2482,2012-02-12 18:00:00,35.6,81.0,41.0,4.6
2483,2012-02-12 19:00:00,35.6,87.0,39.2,4.6
2484,2012-02-12 20:00:00,35.6,87.0,39.2,3.5
2485,2012-02-12 21:00:00,35.6,87.0,39.2,3.5
2486,2012-02-12 22:00:00,35.6,87.0,39.2,3.5
2487,2012-02-12 23:00:00,35.6,87.0,39.2,4.6
2488,2012-02-13 00:00:00,36.0,87.0,38.0,3.5
2489,2012-02-13 01:00:00,33.8,87.0,37.4,2.3
2490,2012-02-13 02:00:00,33.8,93.0,35.6,3.5
2491,2012-02-13 03:00:00,32.0,93.0,33.8,3.5
2492,2012-02-13 04:00:00,32.0,93.0,33.8,4.6
2493,2012-02-13 05:00:00,35.6,93.0,37.4,6.9
2494,2012-02-13 06:00:00,35.6,93.0,37.4,6.9
2495,2012-02-13 07:00:00,35.6,93.0,37.4,8.1
2496,2012-02-13 08:00:00,35.6,100.0,35.6,5.8
2497,2012-02-13 09:00:00,37.0,98.0,37.0,9.2
2498,2012-02-13 10:00:00,37.4,93.0,39.2,9.2
2499,2012-02-13 11:00:00,37.4,87.0,41.0,10.4
2500,2012-02-13 12:00:00,37.4,76.0,44.6,11.5
2501,2012-02-13 13:00:00,35.6,71.0,44.6,12.7
2502,2012-02-13 14:00:00,37.4,76.0,44.6,11.5
2503,2012-02-13 15:00:00,37.4,76.0,44.6,10.4
2504,2012-02-13 16:00:00,39.2,87.0,42.8,8.1
2505,2012-02-13 17:00:00,39.2,81.0,44.6,9.2
2506,2012-02-13 18:00:00,39.2,81.0,44.6,8.1
2507,2012-02-13 19:00:00,39.2,87.0,42.8,4.6
2508,2012-02-13 20:00:00,37.4,81.0,42.8,6.9
2509,2012-02-13 21:00:00,38.0,80.0,42.0,6.9
2510,2012-02-13 22:00:00,37.4,81.0,42.8,6.9
2511,2012-02-13 23:00:00,37.4,87.0,41.0,6.9
2512,2012-02-14 00:00:00,35.6,76.0,42.8,9.2
2513,2012-02-14 01:00:00,35.6,76.0,42.8,10.4
2514,2012-02-14 02:00:00,33.8,76.0,41.0,9.2
2515,2012-02-14 03:00:00,33.8,76.0,41.0,9.2
2516,2012-02-14 04:00:00,33.8,76.0,41.0,9.2
2517,2012-02-14 05:00:00,33.8,76.0,41.0,8.1
2518,2012-02-14 06:00:00,33.8,76.0,41.0,8.1
2519,2012-02-14 07:00:00,33.8,81.0,39.2,6.9
2520,2012-02-14 08:00:00,33.8,76.0,41.0,8.1
2521,2012-02-14 09:00:00,33.8,76.0,41.0,5.8
2522,2012-02-14 10:00:00,32.0,70.0,41.0,5.8
2523,2012-02-14 11:00:00,33.8,70.0,42.8,5.8
2524,2012-02-14 12:00:00,33.8,66.0,44.6,8.1
2525,2012-02-14 13:00:00,35.6,66.0,46.4,10.4
2526,2012-02-14 14:00:00,35.6,66.0,46.4,10.4
2527,2012-02-14 15:00:00,35.6,62.0,48.2,10.4
2528,2012-02-14 16:00:00,35.6,66.0,46.4,9.2
2529,2012-02-14 17:00:00,35.6,66.0,46.4,8.1
2530,2012-02-14 18:00:00,38.0,63.0,46.0,11.5
2531,2012-02-14 19:00:00,37.4,71.0,46.4,10.4
2532,2012-02-14 20:00:00,37.4,76.0,44.6,10.4
2533,2012-02-14 21:00:00,37.4,76.0,44.6,8.1
2534,2012-02-14 22:00:00,37.4,76.0,44.6,6.9
2535,2012-02-14 23:00:00,37.4,76.0,44.6,9.2
2536,2012-02-15 00:00:00,39.2,81.0,44.6,10.4
2537,2012-02-15 01:00:00,39.2,81.0,44.6,10.4
2538,2012-02-15 02:00:00,39.2,81.0,44.6,12.7
2539,2012-02-15 03:00:00,39.2,81.0,44.6,13.8
2540,2012-02-15 04:00:00,39.2,76.0,46.4,12.7
2541,2012-02-15 05:00:00,39.2,81.0,44.6,12.7
2542,2012-02-15 06:00:00,39.0,73.0,45.0,11.5
2543,2012-02-15 07:00:00,37.4,76.0,44.6,11.5
2544,2012-02-15 08:00:00,37.4,76.0,44.6,9.2
2545,2012-02-15 09:00:00,37.0,66.0,45.0,8.1
2546,2012-02-15 10:00:00,35.6,62.0,48.2,10.4
2547,2012-02-15 11:00:00,37.4,62.0,50.0,15.0
2548,2012-02-15 12:00:00,38.0,52.0,51.0,13.8
2549,2012-02-15 13:00:00,37.4,58.0,51.8,12.7
2550,2012-02-15 14:00:00,37.4,58.0,51.8,10.4
2551,2012-02-15 15:00:00,37.4,58.0,51.8,8.1
2552,2012-02-15 16:00:00,35.6,54.0,51.8,8.1
2553,2012-02-15 17:00:00,39.2,66.0,50.0,9.2
2554,2012-02-15 18:00:00,39.2,66.0,50.0,12.7
2555,2012-02-15 19:00:00,37.4,66.0,48.2,9.2
2556,2012-02-15 20:00:00,37.4,66.0,48.2,8.1
2557,2012-02-15 21:00:00,39.0,63.0,48.0,10.4
2558,2012-02-15 22:00:00,39.2,71.0,48.2,9.2
2559,2012-02-15 23:00:00,39.2,76.0,46.4,10.4
2560,2012-02-16 00:00:00,39.2,76.0,46.4,6.9
2561,2012-02-16 01:00:00,37.4,76.0,44.6,9.2
2562,2012-02-16 02:00:00,33.8,76.0,41.0,3.5
2563,2012-02-16 03:00:00,35.6,87.0,39.2,5.8
2564,2012-02-16 04:00:00,35.6,81.0,41.0,
2565,2012-02-16 05:00:00,33.8,81.0,39.2,5.8
2566,2012-02-16 06:00:00,36.0,88.0,38.0,5.8
2567,2012-02-16 07:00:00,37.4,81.0,42.8,5.8
2568,2012-02-16 08:00:00,37.4,76.0,44.6,6.9
2569,2012-02-16 09:00:00,37.4,71.0,46.4,6.9
2570,2012-02-16 10:00:00,35.6,62.0,48.2,8.1
2571,2012-02-16 11:00:00,35.6,62.0,48.2,11.5
2572,2012-02-16 12:00:00,37.4,62.0,50.0,12.7
2573,2012-02-16 13:00:00,37.4,58.0,51.8,12.7
2574,2012-02-16 14:00:00,37.4,58.0,51.8,8.1
2575,2012-02-16 15:00:00,35.6,54.0,51.8,8.1
2576,2012-02-16 16:00:00,35.6,58.0,50.0,8.1
2577,2012-02-16 17:00:00,35.6,62.0,48.2,4.6
2578,2012-02-16 18:00:00,36.0,50.0,49.0,9.2
2579,2012-02-16 19:00:00,35.6,62.0,48.2,11.5
2580,2012-02-16 20:00:00,35.6,66.0,46.4,10.4
2581,2012-02-16 21:00:00,37.4,71.0,46.4,9.2
2582,2012-02-16 22:00:00,37.4,71.0,46.4,13.8
2583,2012-02-16 23:00:00,39.2,81.0,44.6,12.7
2584,2012-02-17 00:00:00,39.2,81.0,44.6,9.2
2585,2012-02-17 01:00:00,39.2,81.0,44.6,10.4
2586,2012-02-17 02:00:00,39.2,81.0,44.6,6.9
2587,2012-02-17 03:00:00,40.0,91.0,42.0,8.1
2588,2012-02-17 04:00:00,41.0,87.0,44.6,5.8
2589,2012-02-17 05:00:00,41.0,93.0,42.8,5.8
2590,2012-02-17 06:00:00,41.0,87.0,44.6,5.8
2591,2012-02-17 07:00:00,41.0,93.0,42.8,4.6
2592,2012-02-17 08:00:00,42.8,93.0,44.6,5.8
2593,2012-02-17 09:00:00,42.8,87.0,46.4,6.9
2594,2012-02-17 10:00:00,44.6,82.0,50.0,6.9
2595,2012-02-17 11:00:00,44.6,82.0,50.0,9.2
2596,2012-02-17 12:00:00,46.4,82.0,51.8,10.4
2597,2012-02-17 13:00:00,44.6,72.0,53.6,10.4
2598,2012-02-17 14:00:00,44.6,72.0,53.6,9.2
2599,2012-02-17 15:00:00,45.0,67.0,53.0,9.2
2600,2012-02-17 16:00:00,44.6,72.0,53.6,10.4
2601,2012-02-17 17:00:00,44.6,72.0,53.6,11.5
2602,2012-02-17 18:00:00,46.4,82.0,51.8,11.5
2603,2012-02-17 19:00:00,44.6,82.0,50.0,13.8
2604,2012-02-17 20:00:00,44.6,82.0,50.0,17.3
2605,2012-02-17 21:00:00,44.6,82.0,50.0,15.0
2606,2012-02-17 22:00:00,42.8,76.0,50.0,18.4
2607,2012-02-17 23:00:00,41.0,76.0,48.2,11.5
2608,2012-02-18 00:00:00,41.0,76.0,48.2,16.1
2609,2012-02-18 01:00:00,41.0,81.0,46.4,13.8
2610,2012-02-18 02:00:00,41.0,81.0,46.4,17.3
2611,2012-02-18 03:00:00,41.0,76.0,48.2,17.3
2612,2012-02-18 04:00:00,39.2,71.0,48.2,13.8
2613,2012-02-18 05:00:00,39.2,71.0,48.2,13.8
2614,2012-02-18 06:00:00,39.2,71.0,48.2,16.1
2615,2012-02-18 07:00:00,39.2,71.0,48.2,18.4
2616,2012-02-18 08:00:00,39.2,76.0,46.4,18.4
2617,2012-02-18 09:00:00,39.2,71.0,48.2,23.0
2618,2012-02-18 10:00:00,39.2,71.0,48.2,19.6
2619,2012-02-18 11:00:00,39.2,62.0,51.8,19.6
2620,2012-02-18 12:00:00,39.0,53.0,51.0,21.9
2621,2012-02-18 13:00:00,37.4,58.0,51.8,19.6
2622,2012-02-18 14:00:00,39.2,66.0,50.0,19.6
2623,2012-02-18 15:00:00,42.8,82.0,48.2,17.3
2624,2012-02-18 16:00:00,44.6,87.0,48.2,17.3
2625,2012-02-18 17:00:00,39.2,87.0,42.8,5.8
2626,2012-02-18 18:00:00,37.4,87.0,41.0,8.1
2627,2012-02-18 19:00:00,37.4,87.0,41.0,9.2
2628,2012-02-18 20:00:00,32.0,70.0,41.0,11.5
2629,2012-02-18 21:00:00,32.0,81.0,37.4,10.4
2630,2012-02-18 22:00:00,30.2,75.0,37.4,11.5
2631,2012-02-18 23:00:00,30.2,75.0,37.4,10.4
2632,2012-02-19 00:00:00,30.0,67.0,37.0,11.5
2633,2012-02-19 02:00:00,30.2,81.0,35.6,11.5
2634,2012-02-19 03:00:00,29.0,63.0,37.0,11.5
2635,2012-02-19 04:00:00,28.4,75.0,35.6,10.4
2636,2012-02-19 05:00:00,28.4,75.0,35.6,10.4
2637,2012-02-19 06:00:00,29.0,67.0,36.0,8.1
2638,2012-02-19 07:00:00,28.4,81.0,33.8,5.8
2639,2012-02-19 08:00:00,28.4,81.0,33.8,6.9
2640,2012-02-19 09:00:00,30.2,70.0,39.2,9.2
2641,2012-02-19 10:00:00,30.2,65.0,41.0,11.5
2642,2012-02-19 11:00:00,28.4,61.0,41.0,10.4
2643,2012-02-19 12:00:00,26.6,53.0,42.8,11.5
2644,2012-02-19 13:00:00,28.4,53.0,44.6,10.4
2645,2012-02-19 14:00:00,24.8,46.0,44.6,10.4
2646,2012-02-19 15:00:00,23.0,43.0,44.6,11.5
2647,2012-02-19 16:00:00,23.0,46.0,42.8,9.2
2648,2012-02-19 17:00:00,21.2,45.0,41.0,6.9
2649,2012-02-19 18:00:00,19.4,42.0,41.0,3.5
2650,2012-02-19 19:00:00,19.4,45.0,39.2,3.5
2651,2012-02-19 20:00:00,21.2,52.0,37.4,4.6
2652,2012-02-19 21:00:00,23.0,56.0,37.4,2.3
2653,2012-02-19 22:00:00,23.0,65.0,33.8,4.6
2654,2012-02-19 23:00:00,24.8,75.0,32.0,4.6
2655,2012-02-20 00:00:00,24.8,75.0,32.0,
2656,2012-02-20 01:00:00,26.6,86.0,30.2,2.3
2657,2012-02-20 02:00:00,24.8,86.0,28.4,
2658,2012-02-20 03:00:00,26.0,81.0,29.0,2.3
2659,2012-02-20 04:00:00,24.8,86.0,28.4,
2660,2012-02-20 05:00:00,24.8,86.0,28.4,4.6
2661,2012-02-20 06:00:00,24.8,93.0,26.6,
2662,2012-02-20 07:00:00,24.8,93.0,26.6,3.5
2663,2012-02-20 08:00:00,26.6,93.0,28.4,4.6
2664,2012-02-20 09:00:00,28.4,81.0,33.8,4.6
2665,2012-02-20 10:00:00,30.2,75.0,37.4,5.8
2666,2012-02-20 11:00:00,32.0,66.0,42.8,10.4
2667,2012-02-20 12:00:00,28.4,50.0,46.4,12.7
2668,2012-02-20 13:00:00,26.6,46.0,46.4,11.5
2669,2012-02-20 14:00:00,26.6,43.0,48.2,11.5
2670,2012-02-20 15:00:00,26.6,46.0,46.4,13.8
2671,2012-02-20 16:00:00,26.6,46.0,46.4,15.0
2672,2012-02-20 17:00:00,28.4,50.0,46.4,12.7
2673,2012-02-20 18:00:00,30.2,57.0,44.6,11.5
2674,2012-02-20 19:00:00,30.2,61.0,42.8,10.4
2675,2012-02-20 20:00:00,32.0,66.0,42.8,11.5
2676,2012-02-20 21:00:00,33.8,70.0,42.8,11.5
2677,2012-02-20 22:00:00,33.8,70.0,42.8,11.5
2678,2012-02-20 23:00:00,35.6,81.0,41.0,9.2
2679,2012-02-21 00:00:00,37.0,79.0,41.0,8.1
2680,2012-02-21 01:00:00,35.6,76.0,42.8,8.1
2681,2012-02-21 02:00:00,37.4,81.0,42.8,11.5
2682,2012-02-21 03:00:00,37.0,73.0,43.0,11.5
2683,2012-02-21 04:00:00,35.6,76.0,42.8,9.2
2684,2012-02-21 05:00:00,37.4,76.0,44.6,9.2
2685,2012-02-21 06:00:00,37.4,76.0,44.6,10.4
2686,2012-02-21 07:00:00,37.4,76.0,44.6,10.4
2687,2012-02-21 08:00:00,39.2,81.0,44.6,11.5
2688,2012-02-21 09:00:00,39.2,71.0,48.2,12.7
