MAC003640,Std,12/7/13 22:30,0.328,ACORN-L,Adversity
MAC003640,Std,12/7/13 23:00,0.364,ACORN-L,Adversity
MAC003640,Std,12/7/13 23:30,0.31,ACORN-L,Adversity
MAC003640,Std,12/8/13 0:00,0.304,ACORN-L,Adversity
MAC003640,Std,12/8/13 0:30,0.298,ACORN-L,Adversity
MAC003640,Std,12/8/13 1:00,0.361,ACORN-L,Adversity
MAC003640,Std,12/8/13 1:30,0.344,ACORN-L,Adversity
MAC003640,Std,12/8/13 2:00,0.171,ACORN-L,Adversity
MAC003640,Std,12/8/13 2:30,0.089,ACORN-L,Adversity
MAC003640,Std,12/8/13 3:00,0.083,ACORN-L,Adversity
MAC003640,Std,12/8/13 3:30,0.078,ACORN-L,Adversity
MAC003640,Std,12/8/13 4:00,0.127,ACORN-L,Adversity
MAC003640,Std,12/8/13 4:30,0.115,ACORN-L,Adversity
MAC003640,Std,12/8/13 5:00,0.117,ACORN-L,Adversity
MAC003640,Std,12/8/13 5:30,0.119,ACORN-L,Adversity
MAC003640,Std,12/8/13 6:00,0.119,ACORN-L,Adversity
MAC003640,Std,12/8/13 6:30,0.16,ACORN-L,Adversity
MAC003640,Std,12/8/13 7:00,0.166,ACORN-L,Adversity
MAC003640,Std,12/8/13 7:30,0.164,ACORN-L,Adversity
MAC003640,Std,12/8/13 8:00,0.152,ACORN-L,Adversity
MAC003640,Std,12/8/13 8:30,0.12,ACORN-L,Adversity
MAC003640,Std,12/8/13 9:00,0.12,ACORN-L,Adversity
MAC003640,Std,12/8/13 9:30,0.151,ACORN-L,Adversity
MAC003640,Std,12/8/13 10:00,0.348,ACORN-L,Adversity
MAC003640,Std,12/8/13 10:30,0.184,ACORN-L,Adversity
MAC003640,Std,12/8/13 11:00,0.297,ACORN-L,Adversity
MAC003640,Std,12/8/13 11:30,0.082,ACORN-L,Adversity
MAC003640,Std,12/8/13 12:00,0.074,ACORN-L,Adversity
MAC003640,Std,12/8/13 12:30,0.084,ACORN-L,Adversity
MAC003640,Std,12/8/13 13:00,0.135,ACORN-L,Adversity
MAC003640,Std,12/8/13 13:30,0.346,ACORN-L,Adversity
MAC003640,Std,12/8/13 14:00,0.44,ACORN-L,Adversity
MAC003640,Std,12/8/13 14:30,0.391,ACORN-L,Adversity
MAC003640,Std,12/8/13 15:00,0.32,ACORN-L,Adversity
MAC003640,Std,12/8/13 15:30,0.35,ACORN-L,Adversity
MAC003640,Std,12/8/13 16:00,0.208,ACORN-L,Adversity
MAC003640,Std,12/8/13 16:30,0.181,ACORN-L,Adversity
MAC003640,Std,12/8/13 17:00,0.178,ACORN-L,Adversity
MAC003640,Std,12/8/13 17:30,0.234,ACORN-L,Adversity
MAC003640,Std,12/8/13 18:00,0.235,ACORN-L,Adversity
MAC003640,Std,12/8/13 18:30,0.149,ACORN-L,Adversity
MAC003640,Std,12/8/13 19:00,0.105,ACORN-L,Adversity
MAC003640,Std,12/8/13 19:30,0.109,ACORN-L,Adversity
MAC003640,Std,12/8/13 20:00,0.101,ACORN-L,Adversity
MAC003640,Std,12/8/13 20:30,0.105,ACORN-L,Adversity
MAC003640,Std,12/8/13 21:00,0.107,ACORN-L,Adversity
MAC003640,Std,12/8/13 21:30,0.152,ACORN-L,Adversity
MAC003640,Std,12/8/13 22:00,0.546,ACORN-L,Adversity
MAC003640,Std,12/8/13 22:30,0.443,ACORN-L,Adversity
MAC003640,Std,12/8/13 23:00,0.443,ACORN-L,Adversity
MAC003640,Std,12/8/13 23:30,0.541,ACORN-L,Adversity
MAC003640,Std,12/9/13 0:00,0.407,ACORN-L,Adversity
MAC003640,Std,12/9/13 0:30,0.431,ACORN-L,Adversity
MAC003640,Std,12/9/13 1:00,0.459,ACORN-L,Adversity
MAC003640,Std,12/9/13 1:30,0.224,ACORN-L,Adversity
MAC003640,Std,12/9/13 2:00,0.218,ACORN-L,Adversity
MAC003640,Std,12/9/13 2:30,0.183,ACORN-L,Adversity
MAC003640,Std,12/9/13 3:00,0.119,ACORN-L,Adversity
MAC003640,Std,12/9/13 3:30,0.088,ACORN-L,Adversity
MAC003640,Std,12/9/13 4:00,0.098,ACORN-L,Adversity
