GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",51642,10766
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",29723,5687
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",25000,3898
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",23665,4337
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",42595,13314
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",29509,9638
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",43750,6617
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",51282,8746
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",23904,4618
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",22519,8473
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",51300,30318
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",32025,5737
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",49240,3842
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",44474,5145
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",22780,4405
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",50839,4440
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",20500,12615
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",30075,5901
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",28622,6636
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",17664,2801
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",24914,9621
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",43996,3895
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",20923,4970
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",30802,8727
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",29271,11755
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",23750,6131
