GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",46406,12754
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",42292,3836
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",36798,7013
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",47972,10573
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",39807,8120
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",22493,4498
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",51419,11876
1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",39805,15428
1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",51014,14315
1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",20705,7593
1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",37500,5789
1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",45288,8078
1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",57260,7980
1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",56818,9293
1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",41830,6721
1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",42895,11506
1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",19022,6042
1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",49583,13607
1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",15167,2478
1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",25494,5397
1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",31500,7748
1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",27524,9774
1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",36563,17866
1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",30817,5615
1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",30879,6939
1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",24500,8224
1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",11641,2041
1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",37064,7137
1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",47740,10353
1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",32483,12033
1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",31795,17364
1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",33558,11700
1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",21384,4916
1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",30685,10321
1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",25030,6430
1400000US36047036002,36047036002,"Census Tract 360.02, Kings County, New York",16477,6400
1400000US36047036100,36047036100,"Census Tract 361, Kings County, New York",23500,6260
1400000US36047036200,36047036200,"Census Tract 362, Kings County, New York",27930,5891
1400000US36047036300,36047036300,"Census Tract 363, Kings County, New York",28706,13082
1400000US36047036400,36047036400,"Census Tract 364, Kings County, New York",37795,7660
1400000US36047036501,36047036501,"Census Tract 365.01, Kings County, New York",40526,4213
1400000US36047036502,36047036502,"Census Tract 365.02, Kings County, New York",37708,25007
1400000US36047036600,36047036600,"Census Tract 366, Kings County, New York",33951,5435
1400000US36047036700,36047036700,"Census Tract 367, Kings County, New York",40679,4493
1400000US36047036900,36047036900,"Census Tract 369, Kings County, New York",30000,10810
1400000US36047037000,36047037000,"Census Tract 370, Kings County, New York",66993,13524
1400000US36047037100,36047037100,"Census Tract 371, Kings County, New York",44617,12570
1400000US36047037300,36047037300,"Census Tract 373, Kings County, New York",30426,5598
1400000US36047037401,36047037401,"Census Tract 374.01, Kings County, New York",52083,8999
1400000US36047037402,36047037402,"Census Tract 374.02, Kings County, New York",26445,6822
1400000US36047037500,36047037500,"Census Tract 375, Kings County, New York",43942,3357
1400000US36047037700,36047037700,"Census Tract 377, Kings County, New York",47093,12622
1400000US36047037900,36047037900,"Census Tract 379, Kings County, New York",41154,7515
1400000US36047038100,36047038100,"Census Tract 381, Kings County, New York",23664,3700
1400000US36047038200,36047038200,"Census Tract 382, Kings County, New York",16888,4190
1400000US36047038300,36047038300,"Census Tract 383, Kings County, New York",57835,19682
1400000US36047038500,36047038500,"Census Tract 385, Kings County, New York",38333,16674
1400000US36047038600,36047038600,"Census Tract 386, Kings County, New York",43603,8355
1400000US36047038700,36047038700,"Census Tract 387, Kings County, New York",29882,7311
1400000US36047038800,36047038800,"Census Tract 388, Kings County, New York",47616,9042
1400000US36047038900,36047038900,"Census Tract 389, Kings County, New York",43326,19164
1400000US36047039000,36047039000,"Census Tract 390, Kings County, New York",45320,7321
1400000US36047039100,36047039100,"Census Tract 391, Kings County, New York",37841,7246
1400000US36047039200,36047039200,"Census Tract 392, Kings County, New York",35550,8237
1400000US36047039300,36047039300,"Census Tract 393, Kings County, New York",54583,15842
1400000US36047039400,36047039400,"Census Tract 394, Kings County, New York",44722,11271
1400000US36047039500,36047039500,"Census Tract 395, Kings County, New York",25842,4824
1400000US36047039600,36047039600,"Census Tract 396, Kings County, New York",45765,13640
1400000US36047039700,36047039700,"Census Tract 397, Kings County, New York",35160,12445
1400000US36047039800,36047039800,"Census Tract 398, Kings County, New York",44808,18150
1400000US36047039900,36047039900,"Census Tract 399, Kings County, New York",39233,8635
1400000US36047040000,36047040000,"Census Tract 400, Kings County, New York",43690,6638
1400000US36047040100,36047040100,"Census Tract 401, Kings County, New York",42052,10386
1400000US36047040200,36047040200,"Census Tract 402, Kings County, New York",40978,13632
1400000US36047040300,36047040300,"Census Tract 403, Kings County, New York",26566,6347
1400000US36047040400,36047040400,"Census Tract 404, Kings County, New York",39461,16000
1400000US36047040500,36047040500,"Census Tract 405, Kings County, New York",50179,22018
1400000US36047040600,36047040600,"Census Tract 406, Kings County, New York",45486,9358
1400000US36047040700,36047040700,"Census Tract 407, Kings County, New York",-,**
1400000US36047040800,36047040800,"Census Tract 408, Kings County, New York",45511,12698
1400000US36047040900,36047040900,"Census Tract 409, Kings County, New York",34547,4738
1400000US36047041000,36047041000,"Census Tract 410, Kings County, New York",47424,13913
1400000US36047041100,36047041100,"Census Tract 411, Kings County, New York",35632,13134
1400000US36047041200,36047041200,"Census Tract 412, Kings County, New York",47371,13116
1400000US36047041300,36047041300,"Census Tract 413, Kings County, New York",38350,4809
1400000US36047041401,36047041401,"Census Tract 414.01, Kings County, New York",48750,13182
1400000US36047041402,36047041402,"Census Tract 414.02, Kings County, New York",31063,10796
1400000US36047041500,36047041500,"Census Tract 415, Kings County, New York",51386,10962
1400000US36047041600,36047041600,"Census Tract 416, Kings County, New York",44679,6118
1400000US36047041700,36047041700,"Census Tract 417, Kings County, New York",27552,8152
1400000US36047041800,36047041800,"Census Tract 418, Kings County, New York",24984,9223
1400000US36047041900,36047041900,"Census Tract 419, Kings County, New York",37763,4119
1400000US36047042000,36047042000,"Census Tract 420, Kings County, New York",50000,18698
1400000US36047042100,36047042100,"Census Tract 421, Kings County, New York",32864,7781
1400000US36047042200,36047042200,"Census Tract 422, Kings County, New York",60250,14902
1400000US36047042300,36047042300,"Census Tract 423, Kings County, New York",45648,12609
1400000US36047042400,36047042400,"Census Tract 424, Kings County, New York",41977,7360
